consumo_id,registro_id,fila_origen,cliente_producto_id,cliente_id,producto,fecha_consumo,categoria_consumo,monto_consumo,canal,consumo_outlier_iqr
CON-001756,REG-001756,1756,C000153__TARJETA_CREDITO,C000153,Tarjeta de Crédito,2025-05-22,Streaming,127.68,POS,False
CON-003256,REG-003256,3256,C001040__TARJETA_CREDITO,C001040,Tarjeta de Crédito,2025-05-22,Streaming,58.48,POS,False
CON-004196,REG-004196,4196,C000433__TARJETA_CREDITO,C000433,Tarjeta de Crédito,2025-05-22,Streaming,31.50,App,False
CON-004403,REG-004403,4403,C001763__TARJETA_CREDITO,C001763,Tarjeta de Crédito,2025-05-22,Technology,249.19,App,False
CON-005135,REG-005135,5135,C001902__TARJETA_CREDITO,C001902,Tarjeta de Crédito,2025-05-22,Others,99.22,Web,False
CON-005297,REG-005297,5297,C002030__TARJETA_CREDITO,C002030,Tarjeta de Crédito,2025-05-22,Education,26.87,POS,False
CON-007275,REG-007275,7275,C001363__TARJETA_CREDITO,C001363,Tarjeta de Crédito,2025-05-22,Streaming,59.76,POS,False
CON-009214,REG-009214,9214,C002018__TARJETA_CREDITO,C002018,Tarjeta de Crédito,2025-05-22,Technology,217.17,Web,False
CON-009330,REG-009330,9330,C000101__TARJETA_CREDITO,C000101,Tarjeta de Crédito,2025-05-22,Others,70.89,POS,False
CON-010794,REG-010794,10794,C002151__TARJETA_CREDITO,C002151,Tarjeta de Crédito,2025-05-22,Supermarket,730.12,Web,True
CON-012490,REG-012490,12490,C001450__TARJETA_CREDITO,C001450,Tarjeta de Crédito,2025-05-22,Streaming,475.50,POS,True
CON-012972,REG-012972,12972,C001450__TARJETA_CREDITO,C001450,Tarjeta de Crédito,2025-05-22,Streaming,315.39,Web,True
CON-013936,REG-013936,13936,C000732__TARJETA_CREDITO,C000732,Tarjeta de Crédito,2025-05-22,Fuel,45.72,POS,False
CON-014708,REG-014708,14708,C000930__TARJETA_CREDITO,C000930,Tarjeta de Crédito,2025-05-22,Others,84.92,Web,False
CON-016317,REG-016317,16317,C000739__TARJETA_CREDITO,C000739,Tarjeta de Crédito,2025-05-22,Streaming,101.29,Web,False
CON-017048,REG-017048,17048,C001054__TARJETA_CREDITO,C001054,Tarjeta de Crédito,2025-05-22,Others,9.16,POS,False
CON-017402,REG-017402,17402,C001621__TARJETA_CREDITO,C001621,Tarjeta de Crédito,2025-05-22,Technology,74.34,POS,False
CON-017503,REG-017503,17503,C001119__TARJETA_CREDITO,C001119,Tarjeta de Crédito,2025-05-22,Streaming,18.75,App,False
CON-018243,REG-018243,18243,C001023__TARJETA_CREDITO,C001023,Tarjeta de Crédito,2025-05-22,Streaming,49.42,App,False
CON-018571,REG-018571,18571,C001646__TARJETA_CREDITO,C001646,Tarjeta de Crédito,2025-05-22,Fuel,154.65,App,False
CON-020681,REG-020681,20681,C001218__TARJETA_CREDITO,C001218,Tarjeta de Crédito,2025-05-22,Education,17.97,POS,False
CON-000123,REG-000123,123,C001894__TARJETA_CREDITO,C001894,Tarjeta de Crédito,2025-05-23,Others,206.48,App,False
CON-000704,REG-000704,704,C001669__TARJETA_CREDITO,C001669,Tarjeta de Crédito,2025-05-23,Health,75.39,POS,False
CON-001159,REG-001159,1159,C000956__TARJETA_CREDITO,C000956,Tarjeta de Crédito,2025-05-23,Technology,64.74,Branch,False
CON-003019,REG-003019,3019,C001287__TARJETA_CREDITO,C001287,Tarjeta de Crédito,2025-05-23,Supermarket,340.20,POS,True
CON-003245,REG-003245,3245,C000770__TARJETA_CREDITO,C000770,Tarjeta de Crédito,2025-05-23,Supermarket,262.83,POS,False
CON-004171,REG-004171,4171,C000153__TARJETA_CREDITO,C000153,Tarjeta de Crédito,2025-05-23,Food,11.98,App,False
CON-004670,REG-004670,4670,C001919__TARJETA_CREDITO,C001919,Tarjeta de Crédito,2025-05-23,Travel,71.16,App,False
CON-004700,REG-004700,4700,C001189__TARJETA_CREDITO,C001189,Tarjeta de Crédito,2025-05-23,Entertainment,33.17,POS,False
CON-006125,REG-006125,6125,C000170__TARJETA_CREDITO,C000170,Tarjeta de Crédito,2025-05-23,Streaming,154.02,Branch,False
CON-007255,REG-007255,7255,C002060__TARJETA_CREDITO,C002060,Tarjeta de Crédito,2025-05-23,Technology,38.60,Branch,False
CON-007769,REG-007769,7769,C001089__TARJETA_CREDITO,C001089,Tarjeta de Crédito,2025-05-23,Supermarket,37.63,POS,False
CON-008282,REG-008282,8282,C000958__TARJETA_CREDITO,C000958,Tarjeta de Crédito,2025-05-23,Travel,142.51,ATM,False
CON-008549,REG-008549,8549,C001191__TARJETA_CREDITO,C001191,Tarjeta de Crédito,2025-05-23,Food,107.46,POS,False
CON-008868,REG-008868,8868,C000814__TARJETA_CREDITO,C000814,Tarjeta de Crédito,2025-05-23,Technology,35.77,App,False
CON-009491,REG-009491,9491,C000069__TARJETA_CREDITO,C000069,Tarjeta de Crédito,2025-05-23,Technology,15.35,Web,False
CON-011108,REG-011108,11108,C000845__TARJETA_CREDITO,C000845,Tarjeta de Crédito,2025-05-23,Others,36.96,POS,False
CON-013878,REG-013878,13878,C000134__TARJETA_CREDITO,C000134,Tarjeta de Crédito,2025-05-23,Food,71.82,POS,False
CON-018256,REG-018256,18256,C001684__TARJETA_CREDITO,C001684,Tarjeta de Crédito,2025-05-23,Travel,95.75,App,False
CON-018467,REG-018467,18467,C001589__TARJETA_CREDITO,C001589,Tarjeta de Crédito,2025-05-23,Fuel,108.67,POS,False
CON-020997,REG-020997,20997,C000384__TARJETA_CREDITO,C000384,Tarjeta de Crédito,2025-05-23,Education,19.45,App,False
CON-022304,REG-022304,22304,C001209__TARJETA_CREDITO,C001209,Tarjeta de Crédito,2025-05-23,Streaming,43.32,POS,False
CON-002160,REG-002160,2160,C000984__TARJETA_CREDITO,C000984,Tarjeta de Crédito,2025-05-24,Food,30.91,POS,False
CON-002258,REG-002258,2258,C000915__TARJETA_CREDITO,C000915,Tarjeta de Crédito,2025-05-24,Technology,21.72,Web,False
CON-002705,REG-002705,2705,C002161__TARJETA_CREDITO,C002161,Tarjeta de Crédito,2025-05-24,Streaming,71.06,Web,False
CON-003555,REG-003555,3555,C000708__TARJETA_CREDITO,C000708,Tarjeta de Crédito,2025-05-24,Fuel,34.54,Branch,False
CON-003609,REG-003609,3609,C000448__TARJETA_CREDITO,C000448,Tarjeta de Crédito,2025-05-24,Education,380.06,POS,True
CON-004107,REG-004107,4107,C000581__TARJETA_CREDITO,C000581,Tarjeta de Crédito,2025-05-24,Travel,277.36,POS,False
CON-004549,REG-004549,4549,C001963__TARJETA_CREDITO,C001963,Tarjeta de Crédito,2025-05-24,Technology,40.38,Branch,False
CON-008609,REG-008609,8609,C001257__TARJETA_CREDITO,C001257,Tarjeta de Crédito,2025-05-24,Fuel,8.92,App,False
CON-009268,REG-009268,9268,C000980__TARJETA_CREDITO,C000980,Tarjeta de Crédito,2025-05-24,Others,589.72,POS,True
CON-010118,REG-010118,10118,C001896__TARJETA_CREDITO,C001896,Tarjeta de Crédito,2025-05-24,Food,32.02,POS,False
CON-012146,REG-012146,12146,C001271__TARJETA_CREDITO,C001271,Tarjeta de Crédito,2025-05-24,Supermarket,24.94,App,False
CON-012823,REG-012823,12823,C001570__TARJETA_CREDITO,C001570,Tarjeta de Crédito,2025-05-24,Supermarket,14.68,POS,False
CON-013255,REG-013255,13255,C000753__TARJETA_CREDITO,C000753,Tarjeta de Crédito,2025-05-24,Others,112.32,POS,False
CON-014098,REG-014098,14098,C001854__TARJETA_CREDITO,C001854,Tarjeta de Crédito,2025-05-24,Travel,36.73,Web,False
CON-015151,REG-015151,15151,C000362__TARJETA_CREDITO,C000362,Tarjeta de Crédito,2025-05-24,Food,18.86,App,False
CON-015258,REG-015258,15258,C000280__TARJETA_CREDITO,C000280,Tarjeta de Crédito,2025-05-24,Others,33.42,POS,False
CON-015271,REG-015271,15271,C000830__TARJETA_CREDITO,C000830,Tarjeta de Crédito,2025-05-24,Supermarket,9.45,Branch,False
CON-017222,REG-017222,17222,C001430__TARJETA_CREDITO,C001430,Tarjeta de Crédito,2025-05-24,Food,35.24,POS,False
CON-017364,REG-017364,17364,C000537__TARJETA_CREDITO,C000537,Tarjeta de Crédito,2025-05-24,Travel,75.95,POS,False
CON-018286,REG-018286,18286,C001313__TARJETA_CREDITO,C001313,Tarjeta de Crédito,2025-05-24,Supermarket,184.36,App,False
CON-019237,REG-019237,19237,C001323__TARJETA_CREDITO,C001323,Tarjeta de Crédito,2025-05-24,Food,16.79,POS,False
CON-019460,REG-019460,19460,C000170__TARJETA_CREDITO,C000170,Tarjeta de Crédito,2025-05-24,Travel,169.15,Web,False
CON-000037,REG-000037,37,C000508__TARJETA_CREDITO,C000508,Tarjeta de Crédito,2025-05-25,Entertainment,79.19,POS,False
CON-000481,REG-000481,481,C000428__TARJETA_CREDITO,C000428,Tarjeta de Crédito,2025-05-25,Education,52.74,POS,False
CON-001292,REG-001292,1292,C001475__TARJETA_CREDITO,C001475,Tarjeta de Crédito,2025-05-25,Streaming,51.90,Web,False
CON-001869,REG-001869,1869,C002024__TARJETA_CREDITO,C002024,Tarjeta de Crédito,2025-05-25,Fuel,307.90,POS,False
CON-002123,REG-002123,2123,C001234__TARJETA_CREDITO,C001234,Tarjeta de Crédito,2025-05-25,Entertainment,18.50,Branch,False
CON-002186,REG-002186,2186,C000991__TARJETA_CREDITO,C000991,Tarjeta de Crédito,2025-05-25,Health,134.06,ATM,False
CON-004293,REG-004293,4293,C001220__TARJETA_CREDITO,C001220,Tarjeta de Crédito,2025-05-25,Entertainment,5.60,POS,False
CON-004342,REG-004342,4342,C000782__TARJETA_CREDITO,C000782,Tarjeta de Crédito,2025-05-25,Others,28.35,POS,False
CON-004380,REG-004380,4380,C000752__TARJETA_CREDITO,C000752,Tarjeta de Crédito,2025-05-25,Technology,10.21,POS,False
CON-006422,REG-006422,6422,C000317__TARJETA_CREDITO,C000317,Tarjeta de Crédito,2025-05-25,Food,234.48,POS,False
CON-006483,REG-006483,6483,C000921__TARJETA_CREDITO,C000921,Tarjeta de Crédito,2025-05-25,Travel,123.43,Web,False
CON-006862,REG-006862,6862,C000360__TARJETA_CREDITO,C000360,Tarjeta de Crédito,2025-05-25,Education,11.86,POS,False
CON-007164,REG-007164,7164,C000887__TARJETA_CREDITO,C000887,Tarjeta de Crédito,2025-05-25,Others,12.91,POS,False
CON-010358,REG-010358,10358,C000096__TARJETA_CREDITO,C000096,Tarjeta de Crédito,2025-05-25,Supermarket,240.84,POS,False
CON-011839,REG-011839,11839,C001514__TARJETA_CREDITO,C001514,Tarjeta de Crédito,2025-05-25,Fuel,210.57,POS,False
CON-012801,REG-012801,12801,C001512__TARJETA_CREDITO,C001512,Tarjeta de Crédito,2025-05-25,Food,76.84,App,False
CON-013065,REG-013065,13065,C002151__TARJETA_CREDITO,C002151,Tarjeta de Crédito,2025-05-25,Streaming,88.65,POS,False
CON-013220,REG-013220,13220,C002091__TARJETA_CREDITO,C002091,Tarjeta de Crédito,2025-05-25,Streaming,17.87,POS,False
CON-014970,REG-014970,14970,C000423__TARJETA_CREDITO,C000423,Tarjeta de Crédito,2025-05-25,Entertainment,222.49,POS,False
CON-015241,REG-015241,15241,C001594__TARJETA_CREDITO,C001594,Tarjeta de Crédito,2025-05-25,Food,65.71,POS,False
CON-015978,REG-015978,15978,C000155__TARJETA_CREDITO,C000155,Tarjeta de Crédito,2025-05-25,Technology,248.50,POS,False
CON-016319,REG-016319,16319,C001839__TARJETA_CREDITO,C001839,Tarjeta de Crédito,2025-05-25,Supermarket,64.01,Branch,False
CON-016320,REG-016320,16320,C001524__TARJETA_CREDITO,C001524,Tarjeta de Crédito,2025-05-25,Fuel,120.03,Branch,False
CON-018875,REG-018875,18875,C000480__TARJETA_CREDITO,C000480,Tarjeta de Crédito,2025-05-25,Entertainment,23.88,Web,False
CON-019255,REG-019255,19255,C001775__TARJETA_CREDITO,C001775,Tarjeta de Crédito,2025-05-25,Technology,52.47,POS,False
CON-020058,REG-020058,20058,C001029__TARJETA_CREDITO,C001029,Tarjeta de Crédito,2025-05-25,Food,13.55,Web,False
CON-020386,REG-020386,20386,C001725__TARJETA_CREDITO,C001725,Tarjeta de Crédito,2025-05-25,Food,63.84,POS,False
CON-000402,REG-000402,402,C000988__TARJETA_CREDITO,C000988,Tarjeta de Crédito,2025-05-26,Streaming,35.70,App,False
CON-004182,REG-004182,4182,C001752__TARJETA_CREDITO,C001752,Tarjeta de Crédito,2025-05-26,Food,247.11,POS,False
CON-004916,REG-004916,4916,C000152__TARJETA_CREDITO,C000152,Tarjeta de Crédito,2025-05-26,Travel,59.82,Web,False
CON-006170,REG-006170,6170,C002024__TARJETA_CREDITO,C002024,Tarjeta de Crédito,2025-05-26,Technology,235.47,App,False
CON-007669,REG-007669,7669,C000533__TARJETA_CREDITO,C000533,Tarjeta de Crédito,2025-05-26,Streaming,21.76,POS,False
CON-010826,REG-010826,10826,C000398__TARJETA_CREDITO,C000398,Tarjeta de Crédito,2025-05-26,Streaming,147.97,Branch,False
CON-012752,REG-012752,12752,C001483__TARJETA_CREDITO,C001483,Tarjeta de Crédito,2025-05-26,Fuel,26.89,Branch,False
CON-013240,REG-013240,13240,C000338__TARJETA_CREDITO,C000338,Tarjeta de Crédito,2025-05-26,Entertainment,169.97,POS,False
CON-013291,REG-013291,13291,C001531__TARJETA_CREDITO,C001531,Tarjeta de Crédito,2025-05-26,Streaming,98.21,POS,False
CON-014387,REG-014387,14387,C001329__TARJETA_CREDITO,C001329,Tarjeta de Crédito,2025-05-26,Streaming,75.85,App,False
CON-014588,REG-014588,14588,C001584__TARJETA_CREDITO,C001584,Tarjeta de Crédito,2025-05-26,Food,21.18,POS,False
CON-015230,REG-015230,15230,C002120__TARJETA_CREDITO,C002120,Tarjeta de Crédito,2025-05-26,Supermarket,72.77,Web,False
CON-017133,REG-017133,17133,C001894__TARJETA_CREDITO,C001894,Tarjeta de Crédito,2025-05-26,Others,32.35,App,False
CON-017753,REG-017753,17753,C000050__TARJETA_CREDITO,C000050,Tarjeta de Crédito,2025-05-26,Technology,118.41,POS,False
CON-018165,REG-018165,18165,C000918__TARJETA_CREDITO,C000918,Tarjeta de Crédito,2025-05-26,Food,221.67,POS,False
CON-018691,REG-018691,18691,C002198__TARJETA_CREDITO,C002198,Tarjeta de Crédito,2025-05-26,Technology,22.28,POS,False
CON-019937,REG-019937,19937,C001084__TARJETA_CREDITO,C001084,Tarjeta de Crédito,2025-05-26,Supermarket,221.69,App,False
CON-020091,REG-020091,20091,C000502__TARJETA_CREDITO,C000502,Tarjeta de Crédito,2025-05-26,Technology,71.39,Web,False
CON-022238,REG-022238,22238,C000116__TARJETA_CREDITO,C000116,Tarjeta de Crédito,2025-05-26,Food,126.81,Web,False
CON-000201,REG-000201,201,C000543__TARJETA_CREDITO,C000543,Tarjeta de Crédito,2025-05-27,Food,8.63,ATM,False
CON-001737,REG-001737,1737,C001439__TARJETA_CREDITO,C001439,Tarjeta de Crédito,2025-05-27,Technology,50.19,POS,False
CON-002716,REG-002716,2716,C000316__TARJETA_CREDITO,C000316,Tarjeta de Crédito,2025-05-27,Technology,46.37,POS,False
CON-002756,REG-002756,2756,C000253__TARJETA_CREDITO,C000253,Tarjeta de Crédito,2025-05-27,Health,18.42,POS,False
CON-003048,REG-003048,3048,C000638__TARJETA_CREDITO,C000638,Tarjeta de Crédito,2025-05-27,Food,108.37,ATM,False
CON-003209,REG-003209,3209,C001462__TARJETA_CREDITO,C001462,Tarjeta de Crédito,2025-05-27,Technology,13.50,POS,False
CON-003942,REG-003942,3942,C001869__TARJETA_CREDITO,C001869,Tarjeta de Crédito,2025-05-27,Travel,272.94,Branch,False
CON-004358,REG-004358,4358,C001312__TARJETA_CREDITO,C001312,Tarjeta de Crédito,2025-05-27,Others,34.22,Web,False
CON-006375,REG-006375,6375,C002175__TARJETA_CREDITO,C002175,Tarjeta de Crédito,2025-05-27,Streaming,23.83,Web,False
CON-008165,REG-008165,8165,C001320__TARJETA_CREDITO,C001320,Tarjeta de Crédito,2025-05-27,Entertainment,417.86,POS,True
CON-009160,REG-009160,9160,C000388__TARJETA_CREDITO,C000388,Tarjeta de Crédito,2025-05-27,Health,14.81,App,False
CON-009806,REG-009806,9806,C000019__TARJETA_CREDITO,C000019,Tarjeta de Crédito,2025-05-27,Food,71.77,POS,False
CON-012006,REG-012006,12006,C001882__TARJETA_CREDITO,C001882,Tarjeta de Crédito,2025-05-27,Education,10.63,POS,False
CON-012326,REG-012326,12326,C000756__TARJETA_CREDITO,C000756,Tarjeta de Crédito,2025-05-27,Technology,29.53,App,False
CON-013828,REG-013828,13828,C001554__TARJETA_CREDITO,C001554,Tarjeta de Crédito,2025-05-27,Food,100.11,App,False
CON-016084,REG-016084,16084,C000735__TARJETA_CREDITO,C000735,Tarjeta de Crédito,2025-05-27,Supermarket,425.58,POS,True
CON-019791,REG-019791,19791,C001859__TARJETA_CREDITO,C001859,Tarjeta de Crédito,2025-05-27,Streaming,21.36,Web,False
CON-020239,REG-020239,20239,C000966__TARJETA_CREDITO,C000966,Tarjeta de Crédito,2025-05-27,Supermarket,236.11,POS,False
CON-020275,REG-020275,20275,C000218__TARJETA_CREDITO,C000218,Tarjeta de Crédito,2025-05-27,Streaming,58.53,Web,False
CON-021068,REG-021068,21068,C001677__TARJETA_CREDITO,C001677,Tarjeta de Crédito,2025-05-27,Others,54.83,POS,False
CON-021493,REG-021493,21493,C000047__TARJETA_CREDITO,C000047,Tarjeta de Crédito,2025-05-27,Streaming,38.13,App,False
CON-000561,REG-000561,561,C001632__TARJETA_CREDITO,C001632,Tarjeta de Crédito,2025-05-28,Food,260.27,Branch,False
CON-001377,REG-001377,1377,C001875__TARJETA_CREDITO,C001875,Tarjeta de Crédito,2025-05-28,Streaming,204.48,Branch,False
CON-001883,REG-001883,1883,C000389__TARJETA_CREDITO,C000389,Tarjeta de Crédito,2025-05-28,Technology,54.84,ATM,False
CON-002688,REG-002688,2688,C001082__TARJETA_CREDITO,C001082,Tarjeta de Crédito,2025-05-28,Food,66.42,App,False
CON-003988,REG-003988,3988,C000701__TARJETA_CREDITO,C000701,Tarjeta de Crédito,2025-05-28,Travel,78.71,Web,False
CON-004127,REG-004127,4127,C001440__TARJETA_CREDITO,C001440,Tarjeta de Crédito,2025-05-28,Supermarket,28.37,Web,False
CON-006648,REG-006648,6648,C001676__TARJETA_CREDITO,C001676,Tarjeta de Crédito,2025-05-28,Fuel,93.22,POS,False
CON-008201,REG-008201,8201,C000028__TARJETA_CREDITO,C000028,Tarjeta de Crédito,2025-05-28,Supermarket,120.71,POS,False
CON-008758,REG-008758,8758,C001265__TARJETA_CREDITO,C001265,Tarjeta de Crédito,2025-05-28,Technology,183.43,POS,False
CON-008791,REG-008791,8791,C000488__TARJETA_CREDITO,C000488,Tarjeta de Crédito,2025-05-28,Travel,30.93,POS,False
CON-008860,REG-008860,8860,C001046__TARJETA_CREDITO,C001046,Tarjeta de Crédito,2025-05-28,Travel,27.96,App,False
CON-008920,REG-008920,8920,C001696__TARJETA_CREDITO,C001696,Tarjeta de Crédito,2025-05-28,Technology,35.28,App,False
CON-010631,REG-010631,10631,C001712__TARJETA_CREDITO,C001712,Tarjeta de Crédito,2025-05-28,Fuel,310.50,POS,False
CON-011612,REG-011612,11612,C001449__TARJETA_CREDITO,C001449,Tarjeta de Crédito,2025-05-28,Food,74.28,POS,False
CON-013021,REG-013021,13021,C001568__TARJETA_CREDITO,C001568,Tarjeta de Crédito,2025-05-28,Travel,18.46,POS,False
CON-014203,REG-014203,14203,C001804__TARJETA_CREDITO,C001804,Tarjeta de Crédito,2025-05-28,Education,155.51,ATM,False
CON-014848,REG-014848,14848,C000895__TARJETA_CREDITO,C000895,Tarjeta de Crédito,2025-05-28,Travel,57.89,Web,False
CON-015309,REG-015309,15309,C000015__TARJETA_CREDITO,C000015,Tarjeta de Crédito,2025-05-28,Entertainment,30.51,POS,False
CON-016578,REG-016578,16578,C002022__TARJETA_CREDITO,C002022,Tarjeta de Crédito,2025-05-28,Food,532.26,POS,True
CON-016624,REG-016624,16624,C002181__TARJETA_CREDITO,C002181,Tarjeta de Crédito,2025-05-28,Education,2.26,POS,False
CON-016799,REG-016799,16799,C001442__TARJETA_CREDITO,C001442,Tarjeta de Crédito,2025-05-28,Supermarket,46.55,App,False
CON-017252,REG-017252,17252,C000551__TARJETA_CREDITO,C000551,Tarjeta de Crédito,2025-05-28,Entertainment,16.38,App,False
CON-019130,REG-019130,19130,C000376__TARJETA_CREDITO,C000376,Tarjeta de Crédito,2025-05-28,Education,52.09,Web,False
CON-019483,REG-019483,19483,C000103__TARJETA_CREDITO,C000103,Tarjeta de Crédito,2025-05-28,Travel,176.73,Branch,False
CON-019503,REG-019503,19503,C001611__TARJETA_CREDITO,C001611,Tarjeta de Crédito,2025-05-28,Food,67.35,POS,False
CON-019585,REG-019585,19585,C000702__TARJETA_CREDITO,C000702,Tarjeta de Crédito,2025-05-28,Entertainment,121.52,POS,False
CON-021331,REG-021331,21331,C000797__TARJETA_CREDITO,C000797,Tarjeta de Crédito,2025-05-28,Streaming,45.61,POS,False
CON-021650,REG-021650,21650,C001325__TARJETA_CREDITO,C001325,Tarjeta de Crédito,2025-05-28,Technology,178.90,App,False
CON-000991,REG-000991,991,C001105__TARJETA_CREDITO,C001105,Tarjeta de Crédito,2025-05-29,Supermarket,35.07,POS,False
CON-001922,REG-001922,1922,C000488__TARJETA_CREDITO,C000488,Tarjeta de Crédito,2025-05-29,Health,26.73,Branch,False
CON-003513,REG-003513,3513,C000803__TARJETA_CREDITO,C000803,Tarjeta de Crédito,2025-05-29,Technology,99.57,POS,False
CON-004763,REG-004763,4763,C001024__TARJETA_CREDITO,C001024,Tarjeta de Crédito,2025-05-29,Education,25.11,Web,False
CON-005488,REG-005488,5488,C001105__TARJETA_CREDITO,C001105,Tarjeta de Crédito,2025-05-29,Food,9.23,POS,False
CON-006348,REG-006348,6348,C001928__TARJETA_CREDITO,C001928,Tarjeta de Crédito,2025-05-29,Travel,49.00,POS,False
CON-006610,REG-006610,6610,C002034__TARJETA_CREDITO,C002034,Tarjeta de Crédito,2025-05-29,Entertainment,178.83,App,False
CON-007305,REG-007305,7305,C002024__TARJETA_CREDITO,C002024,Tarjeta de Crédito,2025-05-29,Education,271.76,POS,False
CON-007502,REG-007502,7502,C000285__TARJETA_CREDITO,C000285,Tarjeta de Crédito,2025-05-29,Food,60.63,Branch,False
CON-008082,REG-008082,8082,C001457__TARJETA_CREDITO,C001457,Tarjeta de Crédito,2025-05-29,Travel,22.25,Branch,False
CON-008749,REG-008749,8749,C000984__TARJETA_CREDITO,C000984,Tarjeta de Crédito,2025-05-29,Entertainment,15.50,POS,False
CON-009450,REG-009450,9450,C001162__TARJETA_CREDITO,C001162,Tarjeta de Crédito,2025-05-29,Others,35.06,POS,False
CON-010121,REG-010121,10121,C002182__TARJETA_CREDITO,C002182,Tarjeta de Crédito,2025-05-29,Others,121.23,Web,False
CON-010242,REG-010242,10242,C000332__TARJETA_CREDITO,C000332,Tarjeta de Crédito,2025-05-29,Supermarket,76.23,Branch,False
CON-010883,REG-010883,10883,C000983__TARJETA_CREDITO,C000983,Tarjeta de Crédito,2025-05-29,Travel,11.37,App,False
CON-011201,REG-011201,11201,C001358__TARJETA_CREDITO,C001358,Tarjeta de Crédito,2025-05-29,Travel,66.96,POS,False
CON-011286,REG-011286,11286,C000143__TARJETA_CREDITO,C000143,Tarjeta de Crédito,2025-05-29,Supermarket,126.00,POS,False
CON-011349,REG-011349,11349,C002058__TARJETA_CREDITO,C002058,Tarjeta de Crédito,2025-05-29,Health,260.55,App,False
CON-011585,REG-011585,11585,C000675__TARJETA_CREDITO,C000675,Tarjeta de Crédito,2025-05-29,Technology,97.41,POS,False
