cliente_id,nombre_cliente,segmento_cliente,segmentos_observados,cantidad_segmentos_observados,segmento_conflictivo,segmento_metodo_resolucion,ciudad,ciudad_desconocida,ciudad_presento_nulos,edad,ingreso_estimado,es_travel_lover,es_streaming_lover,es_food_lover,es_tech_lover,cantidad_lovers,lovers,lover_principal
C001205,Cliente 1205,PyME,PyME,1,False,unico,Manta,False,False,25,3172.19,False,False,False,False,0,,Sin información transaccional
C001206,Cliente 1206,Mass,Mass,1,False,unico,Guayaquil,False,True,47,1387.68,False,True,False,False,1,Streaming Lover,Streaming Lover
C001207,Cliente 1207,Affluent,Affluent,1,False,unico,Quito,False,False,56,5089.73,False,True,False,False,1,Streaming Lover,Streaming Lover
C001208,Cliente 1208,Premium,Premium,1,False,unico,Quito,False,False,55,3339.94,False,False,False,False,0,,Generalista
C001209,Cliente 1209,Affluent,Affluent,1,False,unico,Guayaquil,False,False,22,2089.70,False,True,False,False,1,Streaming Lover,Streaming Lover
C001210,Cliente 1210,Mass,Mass,1,False,unico,Quito,False,False,40,964.70,False,False,False,False,0,,Sin información transaccional
C001211,Cliente 1211,Mass,Mass,1,False,unico,Guayaquil,False,False,51,712.17,False,False,False,False,0,,Generalista
C001212,Cliente 1212,Affluent,Affluent|Mass,2,True,moda,Guayaquil,False,False,51,2277.81,False,False,False,False,0,,Sin información transaccional
C001213,Cliente 1213,Mass,Joven|Mass,2,True,moda,Cuenca,False,False,20,798.21,True,False,False,False,1,Travel Lover,Travel Lover
C001214,Cliente 1214,Mass,Affluent|Mass,2,True,moda,Cuenca,False,False,25,920.90,False,True,False,False,1,Streaming Lover,Streaming Lover
C001215,Cliente 1215,Mass,Mass,1,False,unico,Guayaquil,False,False,52,753.39,False,False,False,False,0,,Sin información transaccional
C001216,Cliente 1216,Joven,Joven,1,False,unico,Quito,False,False,50,470.81,True,False,False,False,1,Travel Lover,Travel Lover
C001217,Cliente 1217,Premium,Premium,1,False,unico,Quito,False,False,42,4394.84,False,False,False,False,0,,Generalista
C001218,Cliente 1218,Mass,Mass,1,False,unico,Loja,False,False,53,423.55,False,False,False,False,0,,Generalista
C001219,Cliente 1219,Premium,Premium,1,False,unico,Cuenca,False,False,18,6232.12,False,False,False,False,0,,Generalista
C001220,Cliente 1220,Joven,Joven,1,False,unico,Manta,False,False,38,404.05,False,False,False,False,0,,Generalista
C001221,Cliente 1221,Mass,Mass,1,False,unico,Guayaquil,False,False,39,508.66,False,False,False,False,0,,Generalista
C001222,Cliente 1222,Mass,Mass,1,False,unico,Quito,False,False,24,851.60,False,False,True,False,1,Food Lover,Food Lover
C001223,Cliente 1223,Joven,Joven,1,False,unico,Cuenca,False,False,25,660.73,False,False,False,False,0,,Sin información transaccional
C001224,Cliente 1224,Joven,Joven,1,False,unico,Quito,False,False,62,452.45,False,False,False,False,0,,Generalista
C001225,Cliente 1225,Affluent,Affluent,1,False,unico,Quito,False,False,47,4269.08,False,False,False,False,0,,Sin información transaccional
C001226,Cliente 1226,Premium,Premium,1,False,unico,Cuenca,False,True,32,4224.23,True,False,False,False,1,Travel Lover,Travel Lover
C001227,Cliente 1227,Joven,Joven,1,False,unico,Guayaquil,False,False,32,350.00,False,False,False,False,0,,Generalista
C001228,Cliente 1228,PyME,PyME,1,False,unico,Cuenca,False,False,44,3041.17,False,False,True,False,1,Food Lover,Food Lover
C001229,Cliente 1229,PyME,PyME,1,False,unico,Quito,False,False,36,3733.66,False,False,False,False,0,,Sin información transaccional
C001230,Cliente 1230,Affluent,Affluent,1,False,unico,Cuenca,False,False,31,3533.86,False,False,False,False,0,,Generalista
C001231,Cliente 1231,Mass,Mass,1,False,unico,Ambato,False,False,62,810.80,False,False,False,False,0,,Generalista
C001232,Cliente 1232,Affluent,Affluent,1,False,unico,Cuenca,False,False,18,2181.03,False,False,False,False,0,,Sin información transaccional
C001233,Cliente 1233,Premium,Premium,1,False,unico,Guayaquil,False,False,49,5660.37,False,True,False,False,1,Streaming Lover,Streaming Lover
C001234,Cliente 1234,Mass,Mass,1,False,unico,Quito,False,False,31,613.32,False,False,True,False,1,Food Lover,Food Lover
C001235,Cliente 1235,Joven,Joven,1,False,unico,Quito,False,False,42,635.65,False,False,False,False,0,,Generalista
C001236,Cliente 1236,Premium,Premium,1,False,unico,Manta,False,False,52,2875.66,False,False,False,True,1,Tech Lover,Tech Lover
C001237,Cliente 1237,Mass,Mass|PyME,2,True,moda,Quito,False,False,39,574.32,False,False,False,False,0,,Generalista
C001238,Cliente 1238,Affluent,Affluent,1,False,unico,Cuenca,False,True,23,2625.14,False,False,False,True,1,Tech Lover,Tech Lover
C001239,Cliente 1239,Mass,Mass,1,False,unico,Guayaquil,False,False,55,814.94,False,False,False,False,0,,Sin información transaccional
C001240,Cliente 1240,Affluent,Affluent,1,False,unico,Guayaquil,False,False,39,1315.56,False,False,True,False,1,Food Lover,Food Lover
C001241,Cliente 1241,Affluent,Affluent,1,False,unico,Ambato,False,False,36,1764.35,False,False,True,False,1,Food Lover,Food Lover
C001242,Cliente 1242,Affluent,Affluent,1,False,unico,Ambato,False,False,36,2129.56,False,False,True,False,1,Food Lover,Food Lover
C001243,Cliente 1243,Mass,Mass,1,False,unico,Guayaquil,False,True,50,1954.89,True,False,False,False,1,Travel Lover,Travel Lover
C001244,Cliente 1244,Mass,Mass,1,False,unico,Cuenca,False,False,45,883.21,False,False,False,False,0,,Generalista
C001245,Cliente 1245,Affluent,Affluent,1,False,unico,Guayaquil,False,False,52,2084.40,False,True,False,False,1,Streaming Lover,Streaming Lover
C001246,Cliente 1246,Premium,Affluent|Premium,2,True,moda,Guayaquil,False,False,27,2955.96,False,False,False,False,0,,Generalista
C001247,Cliente 1247,Mass,Mass,1,False,unico,Quito,False,True,52,1477.61,False,False,False,False,0,,Generalista
C001248,Cliente 1248,Affluent,Affluent,1,False,unico,Quito,False,False,47,2442.61,False,True,True,False,2,Streaming Lover|Food Lover,Food Lover
C001249,Cliente 1249,Mass,Mass,1,False,unico,Guayaquil,False,False,43,1156.61,False,False,False,False,0,,Generalista
C001250,Cliente 1250,PyME,PyME,1,False,unico,Guayaquil,False,False,35,2916.91,False,False,True,False,1,Food Lover,Food Lover
C001251,Cliente 1251,Mass,Mass,1,False,unico,Guayaquil,False,True,29,1349.65,False,False,False,False,0,,Generalista
C001252,Cliente 1252,Mass,Mass,1,False,unico,Ambato,False,False,22,1102.59,False,False,False,False,0,,Sin información transaccional
C001253,Cliente 1253,PyME,PyME,1,False,unico,Guayaquil,False,False,31,2630.16,False,True,False,True,2,Streaming Lover|Tech Lover,Tech Lover
C001254,Cliente 1254,Mass,Affluent|Mass,2,True,moda,Guayaquil,False,False,46,827.24,False,False,False,True,1,Tech Lover,Tech Lover
C001255,Cliente 1255,Mass,Mass,1,False,unico,Quito,False,False,28,1422.95,False,False,False,False,0,,Generalista
C001256,Cliente 1256,Mass,Mass,1,False,unico,Guayaquil,False,False,24,1115.06,False,False,False,False,0,,Sin información transaccional
C001257,Cliente 1257,Mass,Mass,1,False,unico,Guayaquil,False,False,40,1648.10,False,False,False,False,0,,Generalista
C001258,Cliente 1258,Mass,Mass,1,False,unico,Quito,False,False,47,942.97,False,False,False,False,0,,Generalista
C001259,Cliente 1259,Mass,Mass,1,False,unico,Quito,False,True,45,670.30,False,False,True,False,1,Food Lover,Food Lover
C001260,Cliente 1260,Affluent,Affluent,1,False,unico,Loja,False,False,18,3567.11,False,False,False,False,0,,Generalista
C001261,Cliente 1261,Joven,Joven,1,False,unico,Guayaquil,False,False,23,350.00,False,False,True,False,1,Food Lover,Food Lover
C001262,Cliente 1262,Affluent,Affluent,1,False,unico,Guayaquil,False,True,42,1949.59,False,True,False,False,1,Streaming Lover,Streaming Lover
C001263,Cliente 1263,Mass,Mass,1,False,unico,Quito,False,False,51,859.19,False,False,False,False,0,,Generalista
C001264,Cliente 1264,Mass,Mass,1,False,unico,Guayaquil,False,False,57,471.10,False,False,False,False,0,,Generalista
C001265,Cliente 1265,Affluent,Affluent,1,False,unico,Guayaquil,False,False,50,1785.13,False,False,False,True,1,Tech Lover,Tech Lover
C001266,Cliente 1266,Mass,Mass,1,False,unico,Quito,False,False,34,1466.84,False,False,False,False,0,,Sin información transaccional
C001267,Cliente 1267,Premium,Premium,1,False,unico,Quito,False,False,41,4644.62,False,False,False,False,0,,Generalista
C001268,Cliente 1268,Joven,Joven,1,False,unico,Guayaquil,False,False,36,428.24,False,False,False,False,0,,Sin información transaccional
C001269,Cliente 1269,Mass,Mass,1,False,unico,Quito,False,False,34,1159.74,True,False,False,False,1,Travel Lover,Travel Lover
C001270,Cliente 1270,Mass,Mass,1,False,unico,Ambato,False,False,32,535.31,False,False,False,False,0,,Sin información transaccional
C001271,Cliente 1271,Mass,Mass,1,False,unico,Guayaquil,False,False,42,861.47,False,False,False,True,1,Tech Lover,Tech Lover
C001272,Cliente 1272,Mass,Mass,1,False,unico,Ambato,False,False,45,2012.91,False,False,False,False,0,,Sin información transaccional
C001273,Cliente 1273,Mass,Mass,1,False,unico,Quito,False,False,47,691.28,False,False,False,False,0,,Sin información transaccional
C001274,Cliente 1274,Joven,Joven,1,False,unico,Quito,False,False,27,481.35,False,False,False,False,0,,Sin información transaccional
C001275,Cliente 1275,Mass,Mass,1,False,unico,Quito,False,False,18,588.47,False,False,False,False,0,,Generalista
C001276,Cliente 1276,Mass,Mass,1,False,unico,Quito,False,False,23,1053.99,False,False,True,False,1,Food Lover,Food Lover
C001277,Cliente 1277,Mass,Mass,1,False,unico,Loja,False,False,72,1463.95,False,False,True,False,1,Food Lover,Food Lover
C001278,Cliente 1278,Affluent,Affluent,1,False,unico,Loja,False,False,56,1989.56,False,False,True,False,1,Food Lover,Food Lover
C001279,Cliente 1279,Premium,Premium,1,False,unico,Quito,False,False,50,3855.23,False,False,True,False,1,Food Lover,Food Lover
C001280,Cliente 1280,Mass,Mass,1,False,unico,Quito,False,False,38,601.70,False,False,True,False,1,Food Lover,Food Lover
C001281,Cliente 1281,Premium,Premium,1,False,unico,Guayaquil,False,False,50,5937.85,False,False,False,False,0,,Generalista
C001282,Cliente 1282,Joven,Joven,1,False,unico,Cuenca,False,False,29,1111.41,False,False,False,False,0,,Generalista
C001283,Cliente 1283,Affluent,Affluent,1,False,unico,Ambato,False,True,47,2805.12,False,False,False,False,0,,Generalista
C001284,Cliente 1284,Affluent,Affluent,1,False,unico,Guayaquil,False,False,27,3073.48,False,False,False,False,0,,Sin información transaccional
C001285,Cliente 1285,Mass,Mass,1,False,unico,Quito,False,False,36,681.98,False,False,True,False,1,Food Lover,Food Lover
C001286,Cliente 1286,Premium,Premium,1,False,unico,Guayaquil,False,False,42,7075.74,False,True,False,True,2,Streaming Lover|Tech Lover,Tech Lover
C001287,Cliente 1287,Premium,Premium,1,False,unico,Guayaquil,False,False,26,6595.43,False,False,False,False,0,,Generalista
C001288,Cliente 1288,Mass,Mass,1,False,unico,Guayaquil,False,False,31,988.87,False,False,False,False,0,,Generalista
C001289,Cliente 1289,Premium,Premium,1,False,unico,Quito,False,False,51,4273.72,False,True,False,False,1,Streaming Lover,Streaming Lover
C001290,Cliente 1290,Mass,Joven|Mass,2,True,moda,Quito,False,False,25,840.91,False,False,True,False,1,Food Lover,Food Lover
C001291,Cliente 1291,Affluent,Affluent,1,False,unico,Guayaquil,False,False,36,2992.57,False,False,False,False,0,,Generalista
C001292,Cliente 1292,Affluent,Affluent,1,False,unico,Quito,False,False,36,1812.92,False,False,True,False,1,Food Lover,Food Lover
C001293,Cliente 1293,Mass,Mass,1,False,unico,Ambato,False,False,38,562.73,True,False,False,False,1,Travel Lover,Travel Lover
C001294,Cliente 1294,Affluent,Affluent,1,False,unico,Guayaquil,False,False,60,2017.29,False,False,False,False,0,,Sin información transaccional
C001295,Cliente 1295,Affluent,Affluent,1,False,unico,Quito,False,True,44,1086.43,False,False,True,True,2,Food Lover|Tech Lover,Tech Lover
C001296,Cliente 1296,Premium,Premium,1,False,unico,Quito,False,False,48,2443.47,False,False,False,False,0,,Sin información transaccional
C001297,Cliente 1297,Joven,Joven,1,False,unico,Quito,False,False,18,923.61,False,True,False,False,1,Streaming Lover,Streaming Lover
C001298,Cliente 1298,Mass,Mass,1,False,unico,Guayaquil,False,False,64,1030.53,False,False,False,False,0,,Sin información transaccional
C001299,Cliente 1299,Mass,Mass,1,False,unico,Quito,False,False,48,469.83,False,False,False,False,0,,Sin información transaccional
C001300,Cliente 1300,PyME,PyME,1,False,unico,Guayaquil,False,False,59,3921.28,False,False,False,False,0,,Sin información transaccional
C001301,Cliente 1301,Affluent,Affluent,1,False,unico,Loja,False,False,56,2829.63,False,False,False,False,0,,Sin información transaccional
C001302,Cliente 1302,Mass,Mass,1,False,unico,Guayaquil,False,True,33,1864.58,False,False,False,False,0,,Generalista
C001303,Cliente 1303,Mass,Mass,1,False,unico,Guayaquil,False,False,28,501.77,False,False,False,False,0,,Sin información transaccional
C001304,Cliente 1304,Mass,Mass,1,False,unico,Guayaquil,False,False,29,899.68,False,False,True,False,1,Food Lover,Food Lover
C001305,Cliente 1305,Mass,Mass,1,False,unico,Quito,False,False,34,934.35,True,False,False,False,1,Travel Lover,Travel Lover
C001306,Cliente 1306,Mass,Mass,1,False,unico,Guayaquil,False,False,38,1255.87,False,False,False,False,0,,Sin información transaccional
C001307,Cliente 1307,Mass,Mass,1,False,unico,Guayaquil,False,False,61,628.73,False,False,False,False,0,,Sin información transaccional
C001308,Cliente 1308,Mass,Mass,1,False,unico,Cuenca,False,False,37,738.81,True,False,False,False,1,Travel Lover,Travel Lover
C001309,Cliente 1309,Mass,Mass,1,False,unico,Guayaquil,False,False,37,1483.00,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C001310,Cliente 1310,Joven,Joven,1,False,unico,Guayaquil,False,False,48,485.56,False,False,True,False,1,Food Lover,Food Lover
C001311,Cliente 1311,Joven,Joven,1,False,unico,Ambato,False,False,27,459.76,False,True,False,False,1,Streaming Lover,Streaming Lover
C001312,Cliente 1312,Mass,Mass,1,False,unico,Quito,False,False,36,848.55,False,False,True,False,1,Food Lover,Food Lover
C001313,Cliente 1313,PyME,Mass|PyME,2,True,moda,Cuenca,False,True,36,2777.20,False,False,True,False,1,Food Lover,Food Lover
C001314,Cliente 1314,Premium,Premium,1,False,unico,Guayaquil,False,False,36,5231.98,True,False,False,False,1,Travel Lover,Travel Lover
C001315,Cliente 1315,Mass,Mass,1,False,unico,Cuenca,False,False,27,868.69,False,False,False,False,0,,Sin información transaccional
C001316,Cliente 1316,Premium,Premium,1,False,unico,Quito,False,False,49,3639.22,False,False,False,False,0,,Sin información transaccional
C001317,Cliente 1317,PyME,PyME,1,False,unico,Guayaquil,False,False,46,2954.68,False,False,True,False,1,Food Lover,Food Lover
C001318,Cliente 1318,Mass,Joven|Mass,2,True,moda,Loja,False,False,45,689.42,False,True,False,True,2,Streaming Lover|Tech Lover,Tech Lover
C001319,Cliente 1319,Affluent,Affluent,1,False,unico,Manta,False,False,28,2178.04,False,False,False,False,0,,Generalista
C001320,Cliente 1320,PyME,PyME,1,False,unico,Cuenca,False,False,38,7250.00,False,False,False,False,0,,Generalista
C001321,Cliente 1321,Mass,Mass,1,False,unico,Quito,False,False,24,1610.55,False,False,False,False,0,,Generalista
C001322,Cliente 1322,Mass,Mass,1,False,unico,Loja,False,False,29,752.04,False,False,False,False,0,,Sin información transaccional
C001323,Cliente 1323,Joven,Joven,1,False,unico,Ambato,False,False,46,586.40,False,False,False,False,0,,Generalista
C001324,Cliente 1324,Joven,Joven,1,False,unico,Cuenca,False,False,38,1236.83,False,False,False,False,0,,Sin información transaccional
C001325,Cliente 1325,PyME,PyME,1,False,unico,Quito,False,True,47,2637.52,False,False,False,True,1,Tech Lover,Tech Lover
C001326,Cliente 1326,Mass,Mass,1,False,unico,Guayaquil,False,False,25,974.49,False,False,False,False,0,,Sin información transaccional
C001327,Cliente 1327,Mass,Mass,1,False,unico,Loja,False,False,18,569.36,False,False,False,False,0,,Generalista
C001328,Cliente 1328,Affluent,Affluent,1,False,unico,Quito,False,False,35,3967.62,False,False,True,False,1,Food Lover,Food Lover
C001329,Cliente 1329,Mass,Joven|Mass,2,True,moda,Guayaquil,False,False,50,617.24,False,False,False,False,0,,Generalista
C001330,Cliente 1330,Mass,Mass,1,False,unico,Ambato,False,True,18,907.10,False,False,False,True,1,Tech Lover,Tech Lover
C001331,Cliente 1331,Premium,Premium,1,False,unico,Quito,False,False,55,3976.15,False,False,True,False,1,Food Lover,Food Lover
C001332,Cliente 1332,Mass,Mass,1,False,unico,Loja,False,False,38,579.31,True,False,False,False,1,Travel Lover,Travel Lover
C001333,Cliente 1333,Affluent,Affluent,1,False,unico,Quito,False,False,35,2156.49,False,False,False,False,0,,Generalista
C001334,Cliente 1334,Mass,Mass,1,False,unico,Cuenca,False,False,42,950.87,False,False,False,False,0,,Sin información transaccional
C001335,Cliente 1335,Premium,Premium,1,False,unico,Cuenca,False,False,51,3925.14,False,True,False,False,1,Streaming Lover,Streaming Lover
C001336,Cliente 1336,Joven,Joven,1,False,unico,Cuenca,False,False,50,1189.12,False,False,False,False,0,,Generalista
C001337,Cliente 1337,Premium,Premium,1,False,unico,Cuenca,False,False,37,3724.17,False,False,True,False,1,Food Lover,Food Lover
C001338,Cliente 1338,Joven,Joven,1,False,unico,Cuenca,False,False,52,515.06,False,False,False,False,0,,Generalista
C001339,Cliente 1339,Affluent,Affluent,1,False,unico,Guayaquil,False,False,43,2379.39,False,False,False,False,0,,Sin información transaccional
C001340,Cliente 1340,PyME,PyME,1,False,unico,Quito,False,False,37,2629.00,False,True,True,False,2,Streaming Lover|Food Lover,Streaming Lover
C001341,Cliente 1341,Mass,Mass,1,False,unico,Manta,False,False,32,821.09,True,False,True,False,2,Travel Lover|Food Lover,Travel Lover
C001342,Cliente 1342,Joven,Joven,1,False,unico,Guayaquil,False,False,42,532.55,False,False,False,True,1,Tech Lover,Tech Lover
C001343,Cliente 1343,Mass,Mass,1,False,unico,Guayaquil,False,False,57,978.59,False,False,False,False,0,,Generalista
C001344,Cliente 1344,Mass,Mass,1,False,unico,Quito,False,False,63,664.11,False,False,False,False,0,,Sin información transaccional
C001345,Cliente 1345,Premium,Premium,1,False,unico,Guayaquil,False,False,48,4897.34,True,False,False,False,1,Travel Lover,Travel Lover
