cliente_producto_id,cliente_id,producto,tipo_producto,saldo_producto,saldo_desconocido,saldo_negativo,saldo_outlier_iqr,cupo_credito,fecha_vencimiento,estado_producto,fecha_primer_registro,fecha_ultimo_registro,cantidad_registros
C000668__CREDITO_CONSUMO,C000668,Crédito de Consumo,Deuda,13309.61,False,False,False,,2027-09-11,Activo,2025-07-22,2026-04-06,2
C000669__CREDITO_HIPOTECARIO,C000669,Crédito Hipotecario,Deuda,65957.25,False,False,False,,2032-03-20,Activo,2025-08-31,2025-08-31,1
C000669__TARJETA_CREDITO,C000669,Tarjeta de Crédito,Deuda,251.64,False,False,False,1900.00,2030-01-01,Activo,2025-05-05,2026-08-20,12
C000670__CREDITO_VEHICULAR,C000670,Crédito Vehicular,Deuda,14951.66,False,False,False,,2029-02-24,Activo,2025-06-22,2026-07-14,2
C000670__TARJETA_CREDITO,C000670,Tarjeta de Crédito,Deuda,879.89,False,False,False,1900.00,2029-10-13,Activo,2025-01-04,2026-07-26,12
C000671__CTA_CORRIENTE,C000671,Cuenta Corriente,Depósito,4766.01,False,False,False,,,Activo,2025-01-18,2026-06-23,4
C000671__CTA_AHORROS,C000671,Cuenta de Ahorros,Depósito,6045.30,False,False,False,,,Activo,2026-05-17,2026-05-17,1
C000671__TARJETA_CREDITO,C000671,Tarjeta de Crédito,Deuda,1837.37,False,False,False,3800.00,2027-08-23,Activo,2025-01-10,2026-04-10,4
C000672__CREDITO_VEHICULAR,C000672,Crédito Vehicular,Deuda,6645.50,False,False,False,,2030-03-30,Activo,2025-03-18,2025-03-18,1
C000673__CREDITO_HIPOTECARIO,C000673,Crédito Hipotecario,Deuda,75406.85,False,False,False,,2026-10-30,Activo,2025-07-29,2025-12-26,2
C000673__CREDITO_CONSUMO,C000673,Crédito de Consumo,Deuda,19003.75,False,False,False,,2029-11-30,Activo,2025-02-19,2026-08-09,2
C000673__TARJETA_CREDITO,C000673,Tarjeta de Crédito,Deuda,4374.17,False,False,True,16400.00,2028-12-17,Activo,2025-04-13,2026-03-08,6
C000674__CREDITO_VEHICULAR,C000674,Crédito Vehicular,Deuda,14818.18,False,False,False,,2026-11-17,Activo,2026-07-20,2026-07-20,1
C000674__TARJETA_CREDITO,C000674,Tarjeta de Crédito,Deuda,1469.78,False,False,False,2700.00,2030-07-13,Activo,2025-05-05,2026-07-15,10
C000675__CREDITO_HIPOTECARIO,C000675,Crédito Hipotecario,Deuda,94219.85,False,False,False,,2030-01-23,Activo,2025-08-12,2025-10-31,2
C000675__CTA_CORRIENTE,C000675,Cuenta Corriente,Depósito,2278.45,False,False,False,,,Activo,2026-04-26,2026-08-20,2
C000675__CTA_AHORROS,C000675,Cuenta de Ahorros,Depósito,-21.66,False,True,False,,,Activo,2025-03-24,2026-05-15,4
C000675__TARJETA_CREDITO,C000675,Tarjeta de Crédito,Deuda,1228.64,False,False,False,2100.00,2026-12-29,Activo,2025-05-29,2026-02-27,4
C000676__CTA_AHORROS,C000676,Cuenta de Ahorros,Depósito,2625.87,False,False,False,,,Activo,2025-07-27,2025-12-10,2
C000677__CTA_AHORROS,C000677,Cuenta de Ahorros,Depósito,2619.57,False,False,False,,,Activo,2025-09-11,2026-04-05,4
C000677__TARJETA_CREDITO,C000677,Tarjeta de Crédito,Deuda,989.08,False,False,False,2600.00,2029-03-16,Activo,2025-03-21,2026-08-18,7
C000678__CREDITO_HIPOTECARIO,C000678,Crédito Hipotecario,Deuda,66708.31,False,False,False,,2030-07-19,Activo,2025-01-16,2025-01-16,1
C000678__CTA_CORRIENTE,C000678,Cuenta Corriente,Depósito,3593.99,False,False,False,,,Activo,2025-05-01,2026-07-31,4
C000678__CTA_AHORROS,C000678,Cuenta de Ahorros,Depósito,-100.00,False,True,False,,,Activo,2025-02-13,2026-06-27,2
C000678__TARJETA_CREDITO,C000678,Tarjeta de Crédito,Deuda,2842.97,False,False,False,4900.00,2029-09-28,Activo,2025-02-24,2026-05-17,7
C000679__CREDITO_HIPOTECARIO,C000679,Crédito Hipotecario,Deuda,57903.84,False,False,False,,2029-09-18,Activo,2026-05-16,2026-05-16,1
C000679__CREDITO_VEHICULAR,C000679,Crédito Vehicular,Deuda,22565.36,False,False,False,,2027-08-19,Activo,2025-02-11,2026-02-20,3
C000679__CREDITO_CONSUMO,C000679,Crédito de Consumo,Deuda,7524.24,False,False,False,,2028-07-31,Activo,2026-01-22,2026-05-03,3
C000679__TARJETA_CREDITO,C000679,Tarjeta de Crédito,Deuda,3432.48,False,False,True,4900.00,2030-07-20,Activo,2025-03-30,2026-07-15,7
C000680__CTA_CORRIENTE,C000680,Cuenta Corriente,Depósito,7621.14,False,False,False,,,Activo,2025-11-28,2026-04-08,3
C000680__TARJETA_CREDITO,C000680,Tarjeta de Crédito,Deuda,3307.32,False,False,True,8000.00,2028-12-05,Activo,2025-01-04,2026-07-01,12
C000681__CREDITO_CONSUMO,C000681,Crédito de Consumo,Deuda,9560.88,False,False,False,,2027-10-28,Activo,2025-08-28,2025-08-28,1
C000681__TARJETA_CREDITO,C000681,Tarjeta de Crédito,Deuda,600.50,False,False,False,4300.00,2027-06-12,Activo,2025-06-08,2026-07-02,6
C000682__CREDITO_HIPOTECARIO,C000682,Crédito Hipotecario,Deuda,71262.24,False,False,False,,2029-04-02,Activo,2026-07-24,2026-07-24,1
C000682__TARJETA_CREDITO,C000682,Tarjeta de Crédito,Deuda,1820.80,False,False,False,4300.00,2030-05-01,Activo,2025-01-01,2026-07-24,12
C000683__CTA_CORRIENTE,C000683,Cuenta Corriente,Depósito,2473.50,False,False,False,,,Activo,2026-06-09,2026-06-09,1
C000683__TARJETA_CREDITO,C000683,Tarjeta de Crédito,Deuda,1257.77,False,False,False,2700.00,2028-02-03,Activo,2025-02-08,2026-08-25,11
C000684__CREDITO_CONSUMO,C000684,Crédito de Consumo,Deuda,3247.91,False,False,False,,2030-01-04,Activo,2026-01-03,2026-01-03,1
C000684__CTA_CORRIENTE,C000684,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2026-02-18,2026-02-18,1
C000684__CTA_AHORROS,C000684,Cuenta de Ahorros,Depósito,2513.46,False,False,False,,,Activo,2025-03-23,2025-11-08,2
C000685__CREDITO_HIPOTECARIO,C000685,Crédito Hipotecario,Deuda,99265.07,False,False,False,,2026-10-14,Activo,2025-12-12,2026-02-08,2
C000685__CREDITO_CONSUMO,C000685,Crédito de Consumo,Deuda,2599.53,False,False,False,,2029-12-06,Activo,2025-02-22,2025-02-22,1
C000686__CREDITO_HIPOTECARIO,C000686,Crédito Hipotecario,Deuda,97489.01,False,False,False,,2026-12-25,Activo,2025-06-18,2026-04-20,3
C000686__CTA_AHORROS,C000686,Cuenta de Ahorros,Depósito,2442.64,False,False,False,,,Activo,2026-06-07,2026-06-07,1
C000686__TARJETA_CREDITO,C000686,Tarjeta de Crédito,Deuda,425.34,False,False,False,1200.00,2028-11-16,Activo,2025-01-18,2026-04-08,13
C000687__CREDITO_CONSUMO,C000687,Crédito de Consumo,Deuda,34844.77,False,False,True,,2031-03-23,Activo,2026-01-24,2026-04-12,2
C000687__CTA_CORRIENTE,C000687,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-10-19,2025-10-19,1
C000687__CTA_AHORROS,C000687,Cuenta de Ahorros,Depósito,-100.00,False,True,False,,,Activo,2025-05-12,2025-05-16,2
C000688__CREDITO_VEHICULAR,C000688,Crédito Vehicular,Deuda,16548.24,False,False,False,,2029-11-11,Activo,2025-07-28,2026-06-26,2
C000688__CREDITO_CONSUMO,C000688,Crédito de Consumo,Deuda,11345.20,False,False,False,,2030-03-06,Activo,2025-06-17,2025-09-28,2
C000689__CREDITO_VEHICULAR,C000689,Crédito Vehicular,Deuda,11169.29,False,False,False,,2031-02-17,Activo,2025-01-09,2026-05-06,3
C000689__CREDITO_CONSUMO,C000689,Crédito de Consumo,Deuda,24706.88,False,False,False,,2028-02-13,Activo,2025-02-09,2025-10-20,3
C000690__CREDITO_HIPOTECARIO,C000690,Crédito Hipotecario,Deuda,78319.05,False,False,False,,2031-10-28,Activo,2025-11-17,2025-11-17,1
C000690__TARJETA_CREDITO,C000690,Tarjeta de Crédito,Deuda,1016.20,False,False,False,8100.00,2027-01-18,Activo,2025-01-08,2026-04-26,13
C000691__CREDITO_HIPOTECARIO,C000691,Crédito Hipotecario,Deuda,29256.71,False,False,False,,2028-08-28,Activo,2026-07-08,2026-07-08,1
C000691__TARJETA_CREDITO,C000691,Tarjeta de Crédito,Deuda,582.52,False,False,False,2800.00,2030-02-28,Activo,2025-03-23,2026-08-08,7
C000692__CREDITO_CONSUMO,C000692,Crédito de Consumo,Deuda,7242.69,False,False,False,,2028-09-17,Activo,2025-01-15,2026-03-01,3
C000693__CTA_CORRIENTE,C000693,Cuenta Corriente,Depósito,5488.79,False,False,False,,,Activo,2025-03-07,2026-03-15,3
C000694__CREDITO_HIPOTECARIO,C000694,Crédito Hipotecario,Deuda,72215.80,False,False,False,,2032-07-02,Activo,2025-04-28,2026-06-07,3
C000694__CTA_CORRIENTE,C000694,Cuenta Corriente,Depósito,12442.87,False,False,False,,,Activo,2025-12-08,2025-12-14,2
C000694__TARJETA_CREDITO,C000694,Tarjeta de Crédito,Deuda,4344.56,False,False,True,10500.00,2030-09-19,Activo,2025-01-03,2025-11-21,10
C000695__CREDITO_VEHICULAR,C000695,Crédito Vehicular,Deuda,7962.21,False,False,False,,2032-04-25,Activo,2025-01-16,2025-01-16,1
C000695__CTA_AHORROS,C000695,Cuenta de Ahorros,Depósito,1573.41,False,False,False,,,Activo,2025-02-18,2025-04-21,2
C000696__CTA_CORRIENTE,C000696,Cuenta Corriente,Depósito,2877.72,False,False,False,,,Activo,2025-12-05,2026-02-02,2
C000697__CREDITO_CONSUMO,C000697,Crédito de Consumo,Deuda,12476.91,False,False,False,,2028-08-18,Activo,2025-06-02,2025-06-02,1
C000697__TARJETA_CREDITO,C000697,Tarjeta de Crédito,Deuda,3398.28,False,False,True,4800.00,2027-12-29,Activo,2025-01-13,2026-08-03,13
C000698__CREDITO_VEHICULAR,C000698,Crédito Vehicular,Deuda,9483.33,False,False,False,,2026-10-02,Activo,2025-03-11,2025-03-11,1
C000698__CREDITO_CONSUMO,C000698,Crédito de Consumo,Deuda,12236.10,False,False,False,,2028-12-11,Activo,2025-03-15,2026-05-16,2
C000698__TARJETA_CREDITO,C000698,Tarjeta de Crédito,Deuda,59.44,False,False,False,3600.00,2029-02-19,Activo,2025-06-12,2026-05-16,5
C000699__CREDITO_HIPOTECARIO,C000699,Crédito Hipotecario,Deuda,63440.27,False,False,False,,2028-03-19,Activo,2025-09-16,2026-01-27,2
C000699__TARJETA_CREDITO,C000699,Tarjeta de Crédito,Deuda,475.02,False,False,False,1200.00,2026-12-03,Activo,2025-02-19,2026-05-19,10
C000700__CREDITO_CONSUMO,C000700,Crédito de Consumo,Deuda,6962.80,False,False,False,,2031-08-14,Activo,2025-04-02,2025-08-04,2
C000700__TARJETA_CREDITO,C000700,Tarjeta de Crédito,Deuda,1603.11,False,False,False,2500.00,2027-07-01,Activo,2025-01-01,2026-05-19,14
C000701__TARJETA_CREDITO,C000701,Tarjeta de Crédito,Deuda,121.13,False,False,False,1300.00,2027-01-20,Activo,2025-03-19,2026-06-06,14
C000702__CREDITO_HIPOTECARIO,C000702,Crédito Hipotecario,Deuda,52216.50,False,False,False,,2032-08-25,Activo,2026-01-22,2026-01-22,1
C000702__TARJETA_CREDITO,C000702,Tarjeta de Crédito,Deuda,1833.09,False,False,False,6900.00,2027-11-11,Activo,2025-04-15,2026-07-28,7
C000703__CREDITO_VEHICULAR,C000703,Crédito Vehicular,Deuda,18313.42,False,False,False,,2030-10-24,Activo,2025-10-21,2025-10-21,1
C000703__CREDITO_CONSUMO,C000703,Crédito de Consumo,Deuda,8347.42,False,False,False,,2028-12-13,Activo,2025-05-11,2025-10-21,2
C000703__CTA_AHORROS,C000703,Cuenta de Ahorros,Depósito,8299.31,False,False,False,,,Activo,2025-08-20,2026-06-15,4
C000703__TARJETA_CREDITO,C000703,Tarjeta de Crédito,Deuda,2281.35,False,False,False,9800.00,2026-10-17,Activo,2025-01-05,2026-08-16,14
C000704__CREDITO_HIPOTECARIO,C000704,Crédito Hipotecario,Deuda,75617.66,False,False,False,,2031-11-04,Activo,2025-03-04,2025-03-04,1
C000704__CTA_CORRIENTE,C000704,Cuenta Corriente,Depósito,1501.97,False,False,False,,,Activo,2026-03-11,2026-03-11,1
C000704__TARJETA_CREDITO,C000704,Tarjeta de Crédito,Deuda,907.79,False,False,False,1700.00,2030-01-06,Activo,2025-04-01,2026-07-23,11
C000705__CREDITO_HIPOTECARIO,C000705,Crédito Hipotecario,Deuda,44427.19,False,False,False,,2028-07-04,Activo,2025-02-13,2026-06-05,3
C000705__CREDITO_VEHICULAR,C000705,Crédito Vehicular,Deuda,21532.15,False,False,False,,2029-09-13,Activo,2025-03-24,2026-07-30,3
C000705__TARJETA_CREDITO,C000705,Tarjeta de Crédito,Deuda,345.04,False,False,False,1300.00,2028-05-24,Activo,2025-01-14,2026-05-11,12
C000706__CREDITO_HIPOTECARIO,C000706,Crédito Hipotecario,Deuda,69748.26,False,False,False,,2027-10-23,Activo,2025-02-28,2026-04-17,3
C000706__CREDITO_CONSUMO,C000706,Crédito de Consumo,Deuda,4921.91,False,False,False,,2029-02-17,Activo,2026-03-27,2026-07-04,2
C000706__TARJETA_CREDITO,C000706,Tarjeta de Crédito,Deuda,1259.15,False,False,False,3500.00,2028-03-09,Activo,2025-02-16,2026-06-07,6
C000707__TARJETA_CREDITO,C000707,Tarjeta de Crédito,Deuda,700.90,False,False,False,2500.00,2028-04-25,Activo,2025-03-09,2026-03-28,5
C000708__CREDITO_HIPOTECARIO,C000708,Crédito Hipotecario,Deuda,43130.75,False,False,False,,2026-10-11,Activo,2025-06-08,2026-06-17,3
C000708__CTA_AHORROS,C000708,Cuenta de Ahorros,Depósito,1842.62,False,False,False,,,Activo,2025-07-18,2026-04-17,4
C000708__TARJETA_CREDITO,C000708,Tarjeta de Crédito,Deuda,322.00,False,False,False,900.00,2030-02-04,Activo,2025-01-29,2026-05-08,7
C000709__CREDITO_CONSUMO,C000709,Crédito de Consumo,Deuda,3470.20,False,False,False,,2032-07-31,Activo,2025-08-30,2025-11-11,3
C000709__TARJETA_CREDITO,C000709,Tarjeta de Crédito,Deuda,668.81,False,False,False,1800.00,2028-07-18,Activo,2025-01-03,2026-05-23,13
C000710__CTA_CORRIENTE,C000710,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-06-07,2026-01-04,4
C000710__TARJETA_CREDITO,C000710,Tarjeta de Crédito,Deuda,1734.93,False,False,False,3300.00,2027-02-20,Activo,2025-05-19,2026-06-03,5
C000711__CREDITO_HIPOTECARIO,C000711,Crédito Hipotecario,Deuda,88505.98,False,False,False,,2029-01-07,Activo,2025-01-04,2026-02-02,3
C000711__CREDITO_CONSUMO,C000711,Crédito de Consumo,Deuda,15308.32,False,False,False,,2028-02-07,Activo,2025-01-03,2025-05-15,2
C000711__TARJETA_CREDITO,C000711,Tarjeta de Crédito,Deuda,4938.05,False,False,True,6900.00,2026-10-06,Activo,2025-01-19,2026-02-06,8
C000712__CTA_AHORROS,C000712,Cuenta de Ahorros,Depósito,928.67,False,False,False,,,Activo,2025-01-16,2025-01-16,1
C000712__TARJETA_CREDITO,C000712,Tarjeta de Crédito,Deuda,9.05,False,False,False,1100.00,2029-03-20,Activo,2025-03-04,2026-08-17,12
C000713__CTA_CORRIENTE,C000713,Cuenta Corriente,Depósito,21050.55,False,False,True,,,Activo,2025-03-26,2025-07-21,2
C000714__CREDITO_VEHICULAR,C000714,Crédito Vehicular,Deuda,17039.92,False,False,False,,2031-11-13,Activo,2025-12-25,2026-04-23,2
C000714__CTA_AHORROS,C000714,Cuenta de Ahorros,Depósito,2185.88,False,False,False,,,Activo,2025-01-05,2025-11-07,4
C000714__TARJETA_CREDITO,C000714,Tarjeta de Crédito,Deuda,326.60,False,False,False,1700.00,2027-09-02,Activo,2025-01-27,2026-04-16,8
C000715__CTA_CORRIENTE,C000715,Cuenta Corriente,Depósito,9380.12,False,False,False,,,Activo,2025-06-26,2025-06-26,1
C000715__TARJETA_CREDITO,C000715,Tarjeta de Crédito,Deuda,585.82,False,False,False,3200.00,2030-04-08,Activo,2025-07-25,2026-08-07,14
C000716__CREDITO_HIPOTECARIO,C000716,Crédito Hipotecario,Deuda,83845.58,False,False,False,,2032-06-16,Activo,2025-01-21,2025-11-11,2
C000716__TARJETA_CREDITO,C000716,Tarjeta de Crédito,Deuda,561.02,False,False,False,1400.00,2027-02-05,Activo,2025-03-05,2026-03-01,4
C000717__CREDITO_HIPOTECARIO,C000717,Crédito Hipotecario,Deuda,67073.96,False,False,False,,2032-05-06,Activo,2025-07-11,2025-07-11,1
C000717__CTA_AHORROS,C000717,Cuenta de Ahorros,Depósito,1942.53,False,False,False,,,Activo,2025-02-06,2025-02-06,1
C000717__TARJETA_CREDITO,C000717,Tarjeta de Crédito,Deuda,415.72,False,False,False,1100.00,2028-08-23,Activo,2025-12-07,2026-07-07,5
C000718__CTA_AHORROS,C000718,Cuenta de Ahorros,Depósito,5048.19,False,False,False,,,Activo,2025-02-05,2026-03-15,4
C000718__TARJETA_CREDITO,C000718,Tarjeta de Crédito,Deuda,1217.81,False,False,False,3400.00,2029-12-21,Activo,2025-01-04,2026-08-25,14
C000719__CTA_CORRIENTE,C000719,Cuenta Corriente,Depósito,12258.38,False,False,False,,,Activo,2026-01-26,2026-02-15,2
C000719__TARJETA_CREDITO,C000719,Tarjeta de Crédito,Deuda,1606.53,False,False,False,6100.00,2029-01-20,Activo,2025-01-15,2026-08-21,13
C000720__CTA_CORRIENTE,C000720,Cuenta Corriente,Depósito,712.70,False,False,False,,,Activo,2025-12-29,2026-07-02,3
C000720__TARJETA_CREDITO,C000720,Tarjeta de Crédito,Deuda,503.03,False,False,False,1400.00,2029-03-16,Activo,2025-01-03,2026-07-27,9
C000721__CREDITO_VEHICULAR,C000721,Crédito Vehicular,Deuda,19400.26,False,False,False,,2031-03-21,Activo,2025-03-18,2025-06-22,3
C000721__TARJETA_CREDITO,C000721,Tarjeta de Crédito,Deuda,1720.69,False,False,False,2900.00,2029-03-13,Activo,2025-02-08,2026-03-18,6
C000722__CREDITO_HIPOTECARIO,C000722,Crédito Hipotecario,Deuda,96912.93,False,False,False,,2031-02-19,Activo,2025-05-21,2025-05-21,1
C000722__TARJETA_CREDITO,C000722,Tarjeta de Crédito,Deuda,1879.85,False,False,False,5100.00,2027-12-19,Activo,2025-02-12,2026-08-31,14
C000723__CTA_AHORROS,C000723,Cuenta de Ahorros,Depósito,3329.71,False,False,False,,,Activo,2026-04-23,2026-04-23,1
C000723__TARJETA_CREDITO,C000723,Tarjeta de Crédito,Deuda,1065.30,False,False,False,3400.00,2027-04-17,Activo,2025-01-01,2026-05-24,13
C000724__CREDITO_HIPOTECARIO,C000724,Crédito Hipotecario,Deuda,38738.45,False,False,False,,2032-04-21,Activo,2025-07-27,2026-02-01,2
C000724__CREDITO_CONSUMO,C000724,Crédito de Consumo,Deuda,17349.75,False,False,False,,2027-08-24,Activo,2025-09-19,2026-01-22,2
C000725__CTA_CORRIENTE,C000725,Cuenta Corriente,Depósito,878.68,False,False,False,,,Activo,2026-04-02,2026-07-25,2
C000725__TARJETA_CREDITO,C000725,Tarjeta de Crédito,Deuda,217.98,False,False,False,1400.00,2028-07-19,Activo,2025-01-01,2026-08-07,8
C000726__CREDITO_VEHICULAR,C000726,Crédito Vehicular,Deuda,12364.14,False,False,False,,2028-05-24,Activo,2025-12-28,2026-06-15,3
C000726__CREDITO_CONSUMO,C000726,Crédito de Consumo,Deuda,2450.72,False,False,False,,2031-10-02,Activo,2025-10-07,2025-10-07,1
C000726__TARJETA_CREDITO,C000726,Tarjeta de Crédito,Deuda,348.83,False,False,False,1100.00,2030-05-06,Activo,2025-03-29,2026-07-26,8
C000727__TARJETA_CREDITO,C000727,Tarjeta de Crédito,Deuda,1704.86,False,False,False,3500.00,2027-12-01,Activo,2025-05-04,2026-08-06,5
C000728__CREDITO_VEHICULAR,C000728,Crédito Vehicular,Deuda,21308.20,False,False,False,,2031-09-26,Activo,2025-01-02,2025-01-02,1
C000728__CTA_AHORROS,C000728,Cuenta de Ahorros,Depósito,1498.82,False,False,False,,,Activo,2025-12-08,2026-01-15,2
C000728__TARJETA_CREDITO,C000728,Tarjeta de Crédito,Deuda,397.88,False,False,False,1400.00,2029-07-11,Activo,2025-01-27,2026-03-29,4
C000729__CREDITO_CONSUMO,C000729,Crédito de Consumo,Deuda,987.05,False,False,False,,2030-02-01,Activo,2025-07-17,2025-09-07,2
C000730__CREDITO_HIPOTECARIO,C000730,Crédito Hipotecario,Deuda,71021.69,False,False,False,,2027-09-28,Activo,2025-04-13,2025-04-13,1
C000730__CTA_CORRIENTE,C000730,Cuenta Corriente,Depósito,2477.82,False,False,False,,,Activo,2025-03-12,2026-08-26,4
C000731__CREDITO_CONSUMO,C000731,Crédito de Consumo,Deuda,24547.35,False,False,False,,2028-11-29,Activo,2025-01-24,2026-01-22,3
C000731__TARJETA_CREDITO,C000731,Tarjeta de Crédito,Deuda,1438.25,False,False,False,6000.00,2026-12-09,Activo,2025-04-30,2025-11-04,5
C000732__CREDITO_CONSUMO,C000732,Crédito de Consumo,Deuda,19358.79,False,False,False,,2029-02-17,Activo,2025-06-23,2026-05-10,3
C000732__TARJETA_CREDITO,C000732,Tarjeta de Crédito,Deuda,1212.08,False,False,False,3100.00,2027-05-17,Activo,2025-02-09,2026-06-02,5
C000733__TARJETA_CREDITO,C000733,Tarjeta de Crédito,Deuda,1502.77,False,False,False,2900.00,2028-03-05,Activo,2025-03-10,2026-08-06,7
C000734__CREDITO_HIPOTECARIO,C000734,Crédito Hipotecario,Deuda,81929.87,False,False,False,,2032-04-10,Activo,2025-05-10,2025-05-10,1
C000735__CTA_AHORROS,C000735,Cuenta de Ahorros,Depósito,6494.35,False,False,False,,,Activo,2025-06-26,2026-07-30,4
C000735__TARJETA_CREDITO,C000735,Tarjeta de Crédito,Deuda,997.63,False,False,False,6500.00,2030-01-18,Activo,2025-02-03,2026-08-04,11
C000736__CREDITO_VEHICULAR,C000736,Crédito Vehicular,Deuda,24937.10,False,False,False,,2030-03-06,Activo,2025-03-05,2026-06-17,3
C000736__CREDITO_CONSUMO,C000736,Crédito de Consumo,Deuda,1803.46,False,False,False,,2029-08-15,Activo,2026-08-30,2026-08-30,1
C000736__TARJETA_CREDITO,C000736,Tarjeta de Crédito,Deuda,323.76,False,False,False,1500.00,2028-03-29,Activo,2025-02-04,2025-11-24,4
C000737__CTA_CORRIENTE,C000737,Cuenta Corriente,Depósito,1535.98,False,False,False,,,Activo,2025-03-01,2025-05-30,4
C000738__CREDITO_HIPOTECARIO,C000738,Crédito Hipotecario,Deuda,82503.82,False,False,False,,2031-04-21,Activo,2025-05-19,2026-02-26,3
C000738__TARJETA_CREDITO,C000738,Tarjeta de Crédito,Deuda,73.74,False,False,False,1200.00,2030-09-17,Activo,2025-01-24,2026-05-29,13
C000739__CTA_CORRIENTE,C000739,Cuenta Corriente,Depósito,12439.45,False,False,False,,,Activo,2025-03-03,2026-06-22,3
C000739__CTA_AHORROS,C000739,Cuenta de Ahorros,Depósito,12593.74,False,False,True,,,Activo,2025-06-08,2025-06-08,1
C000739__TARJETA_CREDITO,C000739,Tarjeta de Crédito,Deuda,1899.51,False,False,False,9000.00,2028-06-20,Activo,2025-05-22,2026-05-18,5
C000740__CREDITO_VEHICULAR,C000740,Crédito Vehicular,Deuda,30713.44,False,False,False,,2027-01-05,Activo,2025-05-10,2026-02-14,3
C000740__CTA_CORRIENTE,C000740,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-07-08,2026-08-29,4
C000741__CREDITO_CONSUMO,C000741,Crédito de Consumo,Deuda,14838.88,False,False,False,,2031-04-08,Activo,2025-08-11,2025-08-11,1
C000741__CTA_CORRIENTE,C000741,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2025-02-18,2025-12-31,4
C000742__CREDITO_VEHICULAR,C000742,Crédito Vehicular,Deuda,26175.46,False,False,False,,2029-01-23,Activo,2025-03-12,2026-04-18,2
C000742__CTA_CORRIENTE,C000742,Cuenta Corriente,Depósito,-100.00,False,True,False,,,Activo,2026-01-01,2026-01-01,1
C000742__TARJETA_CREDITO,C000742,Tarjeta de Crédito,Deuda,1428.46,False,False,False,2600.00,2027-03-10,Activo,2025-08-26,2026-07-05,8
C000743__TARJETA_CREDITO,C000743,Tarjeta de Crédito,Deuda,436.30,False,False,False,1500.00,2029-07-24,Activo,2025-01-28,2026-06-17,13
C000744__CREDITO_HIPOTECARIO,C000744,Crédito Hipotecario,Deuda,79410.68,False,False,False,,2027-12-03,Activo,2026-04-26,2026-06-29,2
C000744__CREDITO_VEHICULAR,C000744,Crédito Vehicular,Deuda,14889.21,False,False,False,,2027-05-03,Activo,2025-06-16,2026-01-10,2
C000744__TARJETA_CREDITO,C000744,Tarjeta de Crédito,Deuda,663.07,False,False,False,1300.00,2027-07-31,Activo,2025-01-25,2026-08-05,8
