cliente_id	nombre_cliente	segmento_cliente	ciudad	edad	ingreso_estimado	producto	saldo_producto	cupo_credito	fecha_vencimiento	fecha_movimiento	categoria_consumo	monto_consumo	canal	estado_producto
C000690	Cliente 0690	Premium	Cuenca	53	3287.27	Tarjeta de Crédito	1016.2	8100	2027-01-18	2025-12-09	Streaming	281.09	POS	Activo
C001081	Cliente 1081	Affluent	Ambato	32	1963.7	Cuenta Corriente	-80.43			2025-04-12	N/A	0	App	Activo
C002005	Cliente 2005	Mass	Loja	56	612.95	Tarjeta de Crédito	436.4	1200	2029-05-10	2026-08-02	Entertainment	28.28	POS	Activo
C000120	Cliente 0120	Affluent	Quito	18	2728.3	Cuenta Corriente	6361.81			2026-02-06	N/A	0	App	Activo
C001911	Cliente 1911	Premium	Quito	38	4813.46	Tarjeta de Crédito	5287.3	13600	2028-09-18	2025-04-12	Supermarket	521.63	App	Activo
C001625	Cliente 1625	Affluent	Loja	28	2679.66	Crédito Vehicular	24804.24		2028-09-24	2025-05-25	N/A	0	Web	Activo
C000349	Cliente 0349	Mass	Guayaquil	26	1247.85	Tarjeta de Crédito	509.68	2200	2029-11-23	2025-04-10	Travel	61.75	POS	Activo
C000709	Cliente 0709	Mass	Quito	25	598.15	Crédito de Consumo	3470.2		2032-07-31	2025-09-05	N/A	0	Web	Activo
C001305	Cliente 1305	Mass	Quito	34	934.35	Tarjeta de Crédito	1032.09	1900	2029-09-15	2025-12-06	Travel	37.16	Web	Activo
C000884	Cliente 0884	Mass	Manta	39	602.63	Cuenta de Ahorros	1319.66			2025-05-28	N/A	0	Branch	Activo
C000521	Cliente 0521	Premium	Guayaquil	55	4631.87	Cuenta de Ahorros	-100			2026-07-08	N/A	0	Branch	Activo
C000221	Cliente 0221	Mass	Guayaquil	46	1075.39	Tarjeta de Crédito	470.93	2500	2027-12-30	2025-11-01	Technology	117.72	Web	Activo
C000709	Cliente 0709	Mass	Quito	25	598.15	Tarjeta de Crédito	668.81	1800	2028-07-18	2025-01-03	Technology	66.02	POS	Activo
C000495	Cliente 0495	Affluent	Guayaquil	36	1759.52	Crédito Vehicular	11194.25		2030-07-28	2025-04-18	N/A	0	Branch	Activo
C000690	Cliente 0690	Premium	Cuenca	53	3287.27	Crédito Hipotecario	78319.05		2031-10-28	2025-11-17	N/A	0	App	Activo
C000481	Cliente 0481	PyME	Quito	36	2467.61	Tarjeta de Crédito	869.59	6900	2026-12-01	2025-10-03	Streaming	44.07	POS	Activo
C001809	Cliente 1809	Affluent	Quito	42	2295.86	Cuenta de Ahorros	1278.79			2025-03-29	N/A	0	Branch	Activo
C001367	Cliente 1367	Mass	Quito	49	911.61	Crédito Vehicular	18466.24		2029-01-25	2025-12-02	N/A	0	App	Activo
C001955	Cliente 1955	Joven	Guayaquil	38	777.98	Tarjeta de Crédito	282.36	900	2027-03-29	2025-01-20	Food	12.94	Web	Activo
C002173	Cliente 2173	Mass	Quito	33	1134.65	Tarjeta de Crédito	1774.93	2700	2030-08-06	2025-11-11	Fuel	31.12	App	Activo
C000775	Cliente 0775	Mass	Quito	39	600.3	Tarjeta de Crédito	491.59	1200	2030-09-09	2026-06-21	Fuel	21.25	App	Activo
C001956	Cliente 1956	PREMIUM 	Cuenca	30	919.6	Tarjeta de Crédito	654.5	1700	2027-07-21	2025-11-21	Supermarket	38.04	POS	Activo
C001200	Cliente 1200	Mass	Cuenca	19	1433.44	Cuenta Corriente	2281.66			2026-02-08	N/A	0	POS	Activo
C001155	Cliente 1155	Mass	Guayaquil	37	754.58	Tarjeta de Crédito	192.9	1200	2027-07-02	2026-01-28	Streaming	103.47	POS	Activo
C000535	Cliente 0535	Affluent	Quito	18	2732.78	Cuenta de Ahorros	4087.63			2025-07-29	N/A	0	Web	Activo
C002090	Cliente 2090	Mass	Guayaquil	41	612.33	Tarjeta de Crédito	708.14	1800	2027-06-28	2025-06-16	Supermarket	13.52	POS	Activo
C000801	Cliente 0801	Mass	Cuenca	39	1308.02	Tarjeta de Crédito	0	2200	2029-08-21	2025-02-26	Streaming	66.21	Web	Activo
C002090	Cliente 2090	Mass	Guayaquil	41	612.33	Tarjeta de Crédito	708.14	1800	2027-06-28	2025-05-08	Entertainment	120.29	POS	Activo
C000683	Cliente 0683	Affluent	Quito	18	1454.15	Tarjeta de Crédito	1257.77	2700	2028-02-03	2026-08-03	Others	23.78	Branch	Activo
C002188	Cliente 2188	Affluent	Loja	60	1919.32	Tarjeta de Crédito	835.64	2400	2029-01-25	2026-07-31	Food	95.62	POS	Activo
C002106	Cliente 2106	PyME	Loja	41	3169.37	Crédito de Consumo	7165.8		2026-12-22	2026-02-14	N/A	0	Web	Activo
C000285	Cliente 0285	Mass	Guayaquil	28	841.54	Tarjeta de Crédito	569.18	1400	2027-05-15	2026-05-14	Entertainment	99.39	App	Activo
C000495	Cliente 0495	Affluent	Guayaquil	36	1759.52	Crédito Hipotecario	24033.77		2027-06-01	2025-10-19	N/A	0	Branch	Activo
C000461	Cliente 0461	Mass	Quito	28	1410.84	Tarjeta de Crédito	1230.21	4200	2027-09-13	2026-04-18	Travel	88.38	POS	Activo
C001428	Cliente 1428	PyME	Quito	34	2623.6	Crédito de Consumo	12841.45		2028-04-06	2026-05-22	N/A	0	Branch	Activo
C000130	Cliente 0130	Affluent	Quito	40	1565.48	Tarjeta de Crédito	164.44	2200	2028-02-22	2026-01-02	Travel	38.87	Web	Activo
C002016	Cliente 2016	Mass	Manta	18	1704.99	Cuenta de Ahorros	5707.58			2025-10-31	N/A	0	App	Activo
C001501	Cliente 1501	Mass	Quito	35	685.8	Crédito Hipotecario	80452.75		2028-12-12	2026-04-07	N/A	0	App	Activo
C000775	Cliente 0775	Mass	Quito	39	600.3	Tarjeta de Crédito	491.59	1200	2030-09-09	2026-04-22	Supermarket	50.41	Branch	Activo
C000465	Cliente 0465	Mass	Guayaquil	45	863.89	Tarjeta de Crédito	1066.99	2500	2029-12-19	2025-03-13	Others	22.99	App	Activo
C000813	Cliente 0813	Joven	Ambato	52	935.02	Tarjeta de Crédito	1319.24	1800	2029-07-25	2025-06-11	Others	43.02	POS	Activo
C001002	Cliente 1002	Mass	Guayaquil	39	966.28	Tarjeta de Crédito	426.51	2400	2029-08-03	2025-09-15	Technology	147.5	POS	Activo
C000058	Cliente 0058	Affluent	Ambato	34	2848.8	Tarjeta de Crédito	0	6000	2029-08-15	2025-11-25	Food	103.2	App	Activo
C002020	Cliente 2020	Joven	Quito	45	466.57	Tarjeta de Crédito	258.69	1000	2027-05-26	2025-01-09	Education	25.04	App	Activo
C000984	Cliente 0984	Joven	Quito	35	425.47	Tarjeta de Crédito	0	900	2029-09-22	2026-04-08	Supermarket	48.68	App	Activo
C000313	Cliente 0313	Mass	Quito	60	925.4	Cuenta de Ahorros	982.62			2025-08-31	N/A	0	App	Activo
C000663	Cliente 0663	Affluent	Guayaquil	41	2268.42	Tarjeta de Crédito	2922.58	6000	2027-10-19	2026-01-29	Food	28.01	App	Activo
C001285	Cliente 1285	Mass	Quito	36	681.98	Cuenta de Ahorros	1278.3			2026-04-26	N/A	0	App	Activo
C002124	Cliente 2124	Joven	Guayaquil	29	703.08	Tarjeta de Crédito	376.55	1000	2030-06-25	2025-06-11	Streaming	9.1	POS	Activo
C000743	Cliente 0743	Mass	Guayaquil	39	1318.04	Tarjeta de Crédito	436.3	1500	2029-07-24	2025-09-19	Streaming	46.68	POS	Activo
C001503	Cliente 1503	Premium	Manta	30	4018.88	Cuenta de Ahorros	4821.86			2025-04-23	N/A	0	Branch	Activo
C001781	Cliente 1781	Premium	Guayaquil	50	2507.99	Tarjeta de Crédito	2281.94	5600	2029-06-28	2025-10-02	Technology	51.53	POS	Activo
C001037	Cliente 1037	Mass	Guayaquil	29	589.33	Cuenta Corriente	1072.07			2026-03-18	N/A	0	Web	Activo
C001266	Cliente 1266	Mass	Quito	34	1466.84	Crédito de Consumo	5425.74		2031-01-27	2025-10-03	N/A	0	Web	Activo
C000955	Cliente 0955	Premium	Guayaquil	44	4027.47	Tarjeta de Crédito	3208.29	9000	2028-08-06	2026-05-17	Travels	204.71	POS	Activo
C001213	Cliente 1213	Mass	Cuenca	20	798.21	Tarjeta de Crédito	1426.16	2300	2030-01-30	2025-11-17	Others	184.24	Web	Activo
C001154	Cliente 1154	Affluent	Ambato	38	2395.4	Tarjeta de Crédito	433.59	4700	2029-04-27	2026-02-24	Travel	57.53	Web	Activo
C000918	Cliente 0918	Affluent	Quito	26	2437.59	Cuenta Corriente	6561.81			2025-09-08	N/A	0	ATM	Activo
C001196	Cliente 1196	Mass	Quito	65	1005.52	Tarjeta de Crédito	954.98	2500	2028-05-27	2026-07-04	Food	56.12	POS	Activo
C000488	Cliente 0488	Joven	Manta	47	648.72	Tarjeta de Crédito	738.49	1800	2027-11-08	2026-08-09	Health	54.6	POS	Activo
C000124	Cliente 0124	Joven	Guayaquil	56	561.33	Tarjeta de Crédito	127.69	600	2029-05-17	2026-06-05	Technology	23.48	App	Activo
C001365	Cliente 1365	Affluent	Guayaquil	67	1137.0	Cuenta Corriente	5598.28			2026-03-03	N/A	0	ATM	Activo
C000142	Cliente 0142	Premium	Guayaquil	20	7922.7	Tarjeta de Crédito	4631.88	12600	2029-08-16	2025-10-31	FOOD 	395.97	POS	Activo
C000357	Cliente 0357	Mass	Ambato	41	530.21	Tarjeta de Crédito	600.32	1300	2030-04-08	2025-08-03	Travel	17.29	Web	Activo
C001625	Cliente 1625	Affluent	Loja	28	2679.66	Tarjeta de Crédito	1133.75	3000	2029-01-17	2025-06-10	Food	108.18	Web	Activo
C000464	Cliente 0464	Premium	Quito	38	4388.54	Cuenta Corriente	11283.97			2026-08-29	N/A	0	App	Activo
C000205	Cliente 0205	Affluent	Loja	41	1908.82	Crédito Vehicular	17118.64		2030-03-01	2025-08-27	N/A	0	ATM	Activo
C001394	Cliente 1394	Affluent	Guayaquil	30	2496.9	Crédito de Consumo	6899.04		2031-12-10	2025-08-02	N/A	0	Branch	Activo
C001651	Cliente 1651	Mass	Quito	44	658.2	Tarjeta de Crédito	686.35	1200	2027-05-29	2025-08-11	Others	8.68	Branch	Activo
C000549	Cliente 0549	Mass	Cuenca	47	1141.13	Cuenta Corriente	3419.45			2026-07-03	N/A	0	Web	Activo
C001732	Cliente 1732	Mass	Cuenca	32	798.34	Crédito Hipotecario	24801.62		2030-02-03	2025-10-05	N/A	0	Branch	Activo
C000717	Cliente 0717	Mass	Quito	28	539.88	Tarjeta de Crédito	415.72	1100	2028-08-23	2025-12-07	Food	29.96	POS	Activo
C001778	Cliente 1778	Mass	Quito	29	785.63	Tarjeta de Crédito	605.26	1400	2027-09-08	2025-04-29	Food	39.52	Web	Activo
C000177	Cliente 0177	Affluent	Quito	32	2256.64	Cuenta de Ahorros	9144.92			2025-04-26	N/A	0	Web	Activo
C000934	Cliente 0934	Joven	Manta	47	921.54	Cuenta Corriente	856.67			2026-01-24	N/A	0	Branch	Activo
C000994	Cliente 0994	Mass	Quito	40	612.13	Crédito Hipotecario	38197.89		2030-07-10	2026-03-05	N/A	0	Web	Activo
C002019	Cliente 2019	Affluent	Guayaquil	33	1943.05	Crédito de Consumo	10644.91		2029-08-12	2025-12-24	N/A	0	Branch	Activo
C000944	Cliente 0944	Premium	Loja	45	4187.12	Tarjeta de Crédito	4380.37	10100	2027-03-10	2026-05-04	Streaming	190.02	POS	Activo
C000238	Cliente 0238	Premium	Quito	26	6381.3	Crédito Hipotecario	94526.37		2029-12-26	2026-07-10	N/A	0	Branch	Activo
C000524	Cliente 0524	PyME	Guayaquil	35	1382.36	Cuenta de Ahorros	5883.94			2025-12-10	N/A	0	Web	Activo
C001824	Cliente 1824	Affluent	Quito	18	1315.82	Tarjeta de Crédito	748.33	2000	2027-03-15	2026-01-03	Others	192.43	POS	Activo
C001789	Cliente 1789	Premium	Guayaquil	33	3692.32	Tarjeta de Crédito	1044.94	4500	2028-02-17	2025-06-10	Streaming	140.64	POS	Activo
C001925	Cliente 1925	Premium	Cuenca	25	5764.11	Cuenta Corriente	10698.5			2025-08-03	N/A	0	App	Activo
C001954	Cliente 1954	Mass	Guayaquil	36	485.26	Tarjeta de Crédito	336.72	800	2029-01-17	2025-02-10	Education	206.83	POS	Activo
C001986	Cliente 1986	Premium	Quito	30	3202.45	Cuenta Corriente	6667.31			2026-06-15	N/A	0	Web	Activo
C002167	Cliente 2167	Mass	Guayaquil	41	1171.49	Tarjeta de Crédito		2100	2030-04-07	2026-05-19	Technology	20.51	POS	Activo
C000016	Cliente 0016	Mass	Guayaquil	47	622.99	Tarjeta de Crédito	153.13	800	2028-05-13	2026-03-28	Travel	25.16	Branch	Activo
C001592	Cliente 1592	Mass	Guayaquil	29	939.95	Tarjeta de Crédito	468.47	1800	2027-09-19	2026-08-16	Technology	46.79	App	Activo
C001868	Cliente 1868	Mass	Guayaquil	40	1605.3	Tarjeta de Crédito	1429.14	4600	2028-08-04	2026-06-15	Health	59.78	Web	Activo
C001226	Cliente 1226	Premium	Cuenca	32	4224.23	Crédito Vehicular	24115.88		2030-08-07	2026-06-07	N/A	0	Branch	Activo
C001005	Cliente 1005	Premium	Guayaquil	43	3893.0	Crédito de Consumo	30565.27		2027-03-05	2025-09-24	N/A	0	Web	Activo
C000524	Cliente 0524	PyME	Guayaquil	35	1382.36	Tarjeta de Crédito	1539.87	3200	2030-01-26	2025-09-30	Education	116.6	POS	Activo
C000270	Cliente 0270	Affluent	Guayaquil	45	3590.44	Tarjeta de Crédito	329.42	8500	2028-08-28	2025-02-13	Supermarket	277.89	Branch	Activo
C001827	Cliente 1827	PyME		46	1911.0	Tarjeta de Crédito	607.18	4500	2030-06-02	2025-07-28	Food	123.5	App	Activo
C001555	Cliente 1555	Premium	Cuenca	62	4726.8	Cuenta Corriente	14760.54			2025-12-23	N/A	0	App	Activo
C000928	Cliente 0928	Joven	Cuenca	35	907.43	Cuenta de Ahorros	409.0			2025-10-14	N/A	0	App	Activo
C000212	Cliente 0212	Premium	Guayaquil	41	7047.97	Tarjeta de Crédito	5787.32	16700	2027-01-13	2026-08-04	Streaming	127.44	POS	Activo
C001571	Cliente 1571	Affluent	Guayaquil	49	2212.23	Tarjeta de Crédito	1874.21	3000	2027-03-11	2026-08-09	Technology	108.52	POS	Activo
C002119	Cliente 2119	Mass	Ambato	55	895.5	Tarjeta de Crédito	1124.13	2600	2029-07-20	2025-12-25	Streaming	20.05	Branch	Activo
C000400	Cliente 0400	Mass	Manta	40	1001.77	Tarjeta de Crédito	0	2600	2027-05-30	2026-06-18	Health	28.01	POS	Activo
C001911	Cliente 1911	Premium	Quito	38	4813.46	Tarjeta de Crédito	5287.3	13600	2028-09-18	2025-09-14	Others	447.58	POS	Activo
C000370	Cliente 0370	PyME	Guayaquil	58	3180.36	Tarjeta de Crédito	1886.26	9500	2028-12-01	2025-01-17	Streaming	581.14	Web	Activo
C000947	Cliente 0947	PyME	Manta	30	2048.06	Cuenta de Ahorros	1077.49			2026-08-05	N/A	0	Branch	Activo
C001868	Cliente 1868	Mass	Guayaquil	40	1605.3	Tarjeta de Crédito	1429.14	4600	2028-08-04	2025-12-11	Others	103.65	POS	Activo
C001721	Cliente 1721	Premium	Quito	48	7234.76	Tarjeta de Crédito	4605.7	15800	2027-09-16	2025-02-09	Streaming	605.78	App	Activo
C001194	Cliente 1194	Affluent	Quito	35	2391.27	Tarjeta de Crédito	3678.42	6100	2026-09-23	2025-04-27	Supermarket	33.43	POS	Activo
C002029	Cliente 2029	PyME	Guayaquil	39	3354.15	Crédito de Consumo	14472.4		2031-05-23	2026-05-03	N/A	0	Branch	Activo
C001824	Cliente 1824	Affluent	Quito	18	1315.82	Tarjeta de Crédito	748.33	2000	2027-03-15	2026-01-15	Health	123.06	Web	Activo
C000756	Cliente 0756	Joven	Manta	44	492.59	Tarjeta de Crédito	384.92	800	2027-04-05	2025-05-10	Streaming	25.08	App	Activo
C000969	Cliente 0969	PyME	Guayaquil	33	4931.55	Tarjeta de Crédito	2927.83	9300	2029-04-19	2025-06-27	Entertainment	146.19	POS	Activo
C001262	Cliente 1262	Affluent	Guayaquil	42	1949.59	Tarjeta de Crédito	468.89	2300	2029-06-01	2026-01-14	Streaming	71.28	Web	Activo
C000199	Cliente 0199	Mass	Ambato	47	1013.7	Tarjeta de Crédito	976.1	2900	2029-03-04	2026-01-20	Travel	45.62	POS	Activo
C002145	Cliente 2145	Affluent	Quito	28	4751.29	Tarjeta de Crédito	3543.18	13200	2029-05-29	2026-03-24	Supermarket	113.34	POS	Activo
C000906	Cliente 0906	Mass	Cuenca	44	1584.19	Crédito Hipotecario	106067.5		2028-03-15	2025-06-08	N/A	0	Branch	Activo
C000106	Cliente 0106	Affluent	Guayaquil	40	2414.5	Tarjeta de Crédito	421.1	2700	2027-06-20	2025-06-16	Streaming	65.68	App	Activo
C002051	Cliente 2051	Premium	Quito	22	3720.24	Crédito Vehicular	10934.3		2030-10-20	2025-03-10	N/A	0	ATM	Activo
C001973	Cliente 1973	Premium	Quito	45	3880.35	Crédito Hipotecario	50080.43		2026-11-17	2025-02-15	N/A	0	App	Activo
C001948	Cliente 1948	PREMIUM 	Quito	43	432.69	Tarjeta de Crédito	482.45	1200	2026-11-13	2026-05-04	Supermarket	8.64	POS	Activo
C000721	Cliente 0721	Mass	Guayaquil	28	1225.46	Crédito Vehicular	19400.26		2031-03-21	2025-05-25	N/A	0	App	Activo
C001681	Cliente 1681	Affluent	Guayaquil	45	2216.71	Tarjeta de Crédito	457.1	4100	2030-01-27	2026-04-12	Supermarket	62.27	Branch	Activo
C002166	Cliente 2166	Mass	Quito	51	1061.75	Tarjeta de Crédito	912.6	3100	2030-08-12	2026-07-05	Technology	82.21	Branch	Activo
C000717	Cliente 0717	Mass	Quito	28	539.88	Tarjeta de Crédito	415.72	1100	2028-08-23	2026-03-21	Food	200.51	Web	Activo
C001874	Cliente 1874	Joven	Manta	64	780.14	Tarjeta de Crédito	264.92	1200	2028-06-23	2025-11-24	Entertainment	59.92	POS	Activo
C001861	Cliente 1861	Affluent	Cuenca	41	1924.51	Tarjeta de Crédito	1728.25	4500	2030-06-03	2025-09-10	Travel	69.27	POS	Activo
C001591	Cliente 1591	Mass	Guayaquil	37	650.91	Tarjeta de Crédito	462.44	900	2027-08-22	2025-01-20	Travel	55.54	App	Activo
C002170	Cliente 2170	Joven	Guayaquil	32	783.86	Tarjeta de Crédito	483.61	1700	2028-08-27	2025-08-19	Streaming	178.51	POS	Activo
C000673	Cliente 0673	Premium	Quito	30	5597.19	Crédito Hipotecario	75406.85		2026-10-30	2025-12-26	N/A	0	App	Activo
C000715	Cliente 0715	Affluent	Guayaquil	39	2515.17	Tarjeta de Crédito	585.82	3200	2030-04-08	2026-01-09	Supermarket	61.57	POS	Activo
C001305	Cliente 1305	Mass	Quito	34	934.35	Tarjeta de Crédito	1032.09	1900	2029-09-15	14/12/2025	Travel	92.55	Web	Activo
C001220	Cliente 1220	Joven	Manta	38	404.05	Crédito Hipotecario	94362.04		2030-03-12	2025-10-23	N/A	0	ATM	Activo
C000946	Cliente 0946	Mass	Cuenca	46	1037.27	Tarjeta de Crédito	742.32	1200	2028-10-14	2025-03-10	Food	38.44	App	Activo
C001963	Cliente 1963	Mass	Guayaquil	32	736.51	Tarjeta de Crédito	528.72	1400	2028-01-03	2025-05-24	Technology	40.38	Branch	Activo
C000709	Cliente 0709	Mass	Quito	25	598.15	Tarjeta de Crédito	668.81	1800	2028-07-18	2026-01-28	Others	66.43	POS	Activo
C000114	Cliente 0114	Premium	Guayaquil	57	2243.46	Tarjeta de Crédito	2450.57	4500	2029-12-17	2026-01-19	Technology	34.84	POS	Activo
C001180	Cliente 1180	PyME	Quito	37	1985.3	Tarjeta de Crédito	1843.48	3600	2029-08-06	2025-03-05	Travel	164.92	Branch	Activo
C000734	Cliente 0734	Joven	Manta	39	595.59	Crédito Hipotecario	81929.87		2032-04-10	2025-05-10	N/A	0	App	Activo
C000196	Cliente 0196	Joven	Quito	50	350.53	Tarjeta de Crédito	0	700	2028-11-07	2026-05-14	Food	10.98	POS	Activo
C000332	Cliente 0332	Affluent	Guayaquil	47	2804.31	Tarjeta de Crédito	1475.39	3400	2028-04-25	2026-01-29	Health	313.95	POS	Activo
C000658	Cliente 0658	Mass	Guayaquil	49	985.86	Tarjeta de Crédito	0	1100	2026-11-12	2025-01-26	Supermarket	40.28	POS	Activo
C001035	Cliente 1035	Mass	Quito	48	1002.62	Tarjeta de Crédito	1128.09	2200	2029-07-10	2025-11-15	Others	40.49	POS	Activo
C001527	Cliente 1527	Joven	Guayaquil	37	909.53	Tarjeta de Crédito	415.04	1500	2028-08-11	30/01/2026	Technology	44.74	ATM	Activo
C000861	Cliente 0861	Mass	Quito	29	470.88	Tarjeta de Crédito	634.64	1400	2030-02-09	2025-02-27	Supermarket	25.95	App	Activo
C001418	Cliente 1418	Affluent	Quito	33	2491.55	Cuenta Corriente	10082.95			2026-04-24	N/A	0	App	Activo
C000025	Cliente 0025	Joven	Manta	26	350	Tarjeta de Crédito	220.59	500	2029-01-22	2026-06-12	Food	26.72	App	Activo
C001746	Cliente 1746	PyME	Manta	49	1281.44	Crédito Vehicular	7575.28		2027-05-27	2025-11-23	N/A	0	Web	Activo
C001631	Cliente 1631	Mass	Quito	30	788.67	Cuenta de Ahorros	-100			2025-04-30	N/A	0	Branch	Activo
C001260	Cliente 1260	Affluent	Loja	18	3567.11	Tarjeta de Crédito	0	7900	2028-04-15	2025-08-27	Entertainment	96.2	POS	Activo
C001353	Cliente 1353	Mass	Quito	46	1316.39	Crédito Vehicular	24424.7		2032-07-02	2025-10-18	N/A	0	Branch	Activo
C001211	Cliente 1211	Mass	Guayaquil	51	712.17	Tarjeta de Crédito	639.29	2100	2027-04-18	2025-03-20	Travel	35.55	Web	Activo
C001905	Cliente 1905	Affluent	Guayaquil	37	2954.87	Tarjeta de Crédito	892.45	6200	2029-05-08	2025-10-18	Food	584.25	App	Activo
C000651	Cliente 0651	Joven	Cuenca	49	1023.6	Tarjeta de Crédito	1454.79	2300	2028-05-16	2025-08-22	Streaming	65.72	App	Activo
C000288	Cliente 0288	Mass	Guayaquil	25	658.77	Cuenta de Ahorros	1655.51			2025-10-30	N/A	0	Branch	Activo
C001176	Cliente 1176	Mass	Guayaquil	38	655.73	Crédito Vehicular	18011.89		2030-10-16	2026-04-07	N/A	0	Branch	Activo
C000541	Cliente 0541	Mass	Cuenca	53	882.92	Crédito Hipotecario	120371.37		2028-04-18	2025-04-04	N/A	0	Branch	Activo
C002029	Cliente 2029	PyME	Guayaquil	39	3354.15	Crédito de Consumo	14472.4		2031-05-23	2025-05-05	N/A	0	App	Activo
C000240	Cliente 0240	Mass	Guayaquil	22	1139.62	Tarjeta de Crédito	287.13	3100	2027-02-26	2025-10-03	Entertainment	116.49	App	Activo
C000885	Cliente 0885	Affluent	Guayaquil	19	1533.26	Tarjeta de Crédito	501.12	1800	2030-01-11	2026-02-09	Education	188.07	Web	Activo
C001969	Cliente 1969	Affluent	Guayaquil	31	2124.88	Tarjeta de Crédito	2672.6	5000	2029-01-03	2025-09-02	Streaming	178.99	Web	Activo
C001341	Cliente 1341	Mass	Manta	32	821.09	Tarjeta de Crédito	560.51	900	2027-03-27	2025-11-25	Travel	135.44	POS	Activo
C002160	Cliente 2160	Affluent	Guayaquil	18	3836.13	Cuenta de Ahorros	12067.29			2026-03-10	N/A	0	App	Activo
C002083	Cliente 2083	PyME	Quito	18	4060.33	Tarjeta de Crédito	3980.55	11600	2029-11-09	2026-01-10	Travel	84.26	App	Activo
C002021	Cliente 2021	PyME	Quito	44	1653.92	Cuenta de Ahorros	3510.09			2025-08-06	N/A	0	App	Activo
C000073	Cliente 0073	Premium	Quito	39	7344.02	Tarjeta de Crédito	4193.81	12300	2027-05-13	2026-01-22	Supermarket	1691.91	Branch	Activo
C001409	Cliente 1409	Affluent	Ambato	36	3015.72	Cuenta Corriente	-100			2026-06-04	N/A	0	Web	Activo
C001331	Cliente 1331	Premium	Quito	55	3976.15	Tarjeta de Crédito	1376.75	7900	2029-12-17	2025-05-16	Technology	73.1	Branch	Activo
C001032	Cliente 1032	Mass	Guayaquil	26	557.1	Crédito Vehicular	9039.95		2027-06-01	2025-01-07	N/A	0	ATM	Activo
C001666	Cliente 1666	Premium	Guayaquil	32	5118.06	Cuenta de Ahorros	13888.31			2025-10-08	N/A	0	App	Activo
C001952	Cliente 1952	Affluent	Guayaquil	44	2545.81	Tarjeta de Crédito	622.74	3300	2029-02-17	2026-06-19	Streaming	154.1	Web	Activo
C000603	Cliente 0603	Joven	Quito	29	350	Cuenta de Ahorros	642.64			2025-02-19	N/A	0	Web	Activo
C001162	Cliente 1162	Mass	Quito	39	539.46	Tarjeta de Crédito	713.54	1300	2029-05-19	2026-06-19	Health	7.65	POS	Activo
C001804	Cliente 1804	Affluent	Guayaquil	18	2547.55	Tarjeta de Crédito	2422.53	6300	2028-11-29	2025-08-11	Travel	366.51	POS	Activo
C000194	Cliente 0194	Mass	Cuenca	37	980.57	Cuenta Corriente	-100			2026-05-12	N/A	0	ATM	Activo
C001915	Cliente 1915	Premium	Quito	64	4633.9	Tarjeta de Crédito	1184.33	5400	2029-05-31	2026-04-22	Supermarket	240.04	App	Activo
C002066	Cliente 2066	Mass	Manta	31	465.61	Crédito Hipotecario	94663.03		2029-10-04	2025-07-06	N/A	0	App	Activo
C000795	Cliente 0795	PyME	Ambato	27	3986.64	Cuenta Corriente	9554.81			2026-07-03	N/A	0	Branch	Activo
C000669	Cliente 0669	Joven	Guayaquil	40	636.48	Tarjeta de Crédito	251.64	1900	2030-01-01	2026-04-09	Entertainment	25.23	POS	Activo
C000184	Cliente 0184	Affluent	Cuenca	27	2082.5	Tarjeta de Crédito	264.36	2900	2029-08-14	2026-04-30	Food	125.17	POS	Activo
C000123	Cliente 0123	Premium	Loja	18	3945.89	Cuenta de Ahorros	20060.34			2025-11-07	N/A	0	Web	Activo
C000164	Cliente 0164	Mass	Cuenca	47	767.23	Tarjeta de Crédito	316.54	2200	2027-05-24	2026-08-28	Technology	39.44	Branch	Activo
C001821	Cliente 1821	PyME	Cuenca	40	3537.27	Crédito Hipotecario	99999.47		2029-10-24	2025-09-24	N/A	0	App	Activo
C000238	Cliente 0238	Premium	Quito	26	6381.3	Cuenta Corriente	7947.39			2025-01-22	N/A	0	App	Activo
C001150	Cliente 1150	Mass	Ambato	22	1170.43	Tarjeta de Crédito	540.73	2900	2029-06-22	2025-01-09	Technology	113.26	App	Activo
C002019	Cliente 2019	Affluent	Guayaquil	33	1943.05	Tarjeta de Crédito	2073.56	5400	2028-04-01	2026-07-24	Food	227.1	POS	Activo
C001600	Cliente 1600	Mass	Quito	33	787.15	Tarjeta de Crédito	572.35	1100	2027-03-21	2025-11-04	Education	53.8	POS	Activo
C001101	Cliente 1101	Affluent	Ambato	27	2491.34	Tarjeta de Crédito	1803.54	5100	2028-04-15	2026-04-07	Health	112.51	App	Activo
